s t k edges
17 8 0 17-16,16-37,37-30,30-21,21-41,41-9,9-8
17 8 1 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-8
17 8 2 17-18,18-37,37-30,30-21,21-41,41-9,9-8
20 3 0 20-32,32-2,2-3
20 3 1 20-31,31-30,30-32,32-29,29-3
20 3 2 20-32,32-29,29-3
42 16 0 42-41,41-21,21-30,30-37,37-16
42 16 1 42-45,45-44,44-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-16
42 16 2 42-26,26-21,21-30,30-37,37-16
23 22 0 23-24,24-22
23 22 1 23-25,25-6,6-22
23 22 2 23-25,25-24,24-22
6 42 0 6-29,29-36,36-30,30-21,21-41,41-42
6 42 1 6-2,2-4,4-0,0-1,1-44,44-45,45-42
6 42 2 6-2,2-32,32-30,30-21,21-41,41-42
45 5 0 45-44,44-1,1-0,0-4,4-5
45 5 1 45-42,42-41,41-21,21-30,30-32,32-2,2-5
45 5 2 45-46,46-47,47-1,1-0,0-4,4-5
32 6 0 32-2,2-6
32 6 1 32-29,29-6
32 6 2 32-34,34-29,29-15,15-6
18 41 0 18-37,37-30,30-21,21-41
18 41 1 18-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41
18 41 2 18-37,37-32,32-30,30-21,21-41
38 44 0 38-47,47-44
38 44 1 38-46,46-45,45-44
38 44 2 38-46,46-47,47-44
11 10 0 11-29,29-32,32-2,2-4,4-0,0-1,1-44,44-10
11 10 1 11-12,12-29,29-36,36-30,30-21,21-41,41-9,9-8,8-10
11 10 2 11-29,29-32,32-30,30-21,21-41,41-9,9-8,8-10
14 5 0 14-29,29-3,3-5
14 5 1 14-15,15-6,6-2,2-5
14 5 2 14-13,13-12,12-29,29-32,32-2,2-4,4-5
36 18 0 36-37,37-18
36 18 1 36-19,19-17,17-18
36 18 2 36-30,30-37,37-18
1 16 0 1-0,0-4,4-2,2-32,32-37,37-16
1 16 1 1-39,39-40,40-41,41-21,21-30,30-36,36-19,19-17,17-16
1 16 2 1-8,8-9,9-41,41-21,21-30,30-37,37-16
39 7 0 39-1,1-0,0-4,4-5,5-3,3-7
39 7 1 39-40,40-41,41-21,21-30,30-32,32-33,33-7
39 7 2 39-1,1-0,0-4,4-2,2-33,33-7
26 8 0 26-41,41-9,9-8
26 8 1 26-42,42-45,45-44,44-10,10-8
26 8 2 26-21,21-41,41-40,40-39,39-1,1-8
15 46 0 15-6,6-2,2-4,4-0,0-1,1-47,47-46
15 46 1 15-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46
15 46 2 15-29,29-32,32-30,30-21,21-41,41-42,42-45,45-46
19 43 0 19-36,36-30,30-21,21-41,41-9,9-43
19 43 1 19-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-44,44-10,10-43
19 43 2 19-36,36-37,37-30,30-21,21-41,41-9,9-43
5 4 0 5-4
5 4 1 5-2,2-4
5 4 2 5-3,3-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0,0-4
30 20 0 30-32,32-20
30 20 1 30-31,31-20
30 20 2 30-37,37-32,32-20
17 1 0 17-16,16-37,37-32,32-2,2-4,4-0,0-1
17 1 1 17-18,18-37,37-30,30-21,21-41,41-40,40-39,39-1
17 1 2 17-18,18-37,37-32,32-2,2-4,4-0,0-1
20 10 0 20-32,32-2,2-4,4-0,0-1,1-44,44-10
20 10 1 20-31,31-30,30-21,21-41,41-9,9-8,8-10
20 10 2 20-32,32-30,30-21,21-41,41-9,9-8,8-10
42 27 0 42-41,41-21,21-30,30-36,36-29,29-27
42 27 1 42-45,45-44,44-1,1-0,0-4,4-5,5-3,3-29,29-12,12-27
42 27 2 42-41,41-21,21-30,30-32,32-29,29-27
23 47 0 23-3,3-5,5-4,4-0,0-1,1-47
23 47 1 23-25,25-6,6-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
23 47 2 23-3,3-2,2-4,4-0,0-1,1-47
6 45 0 6-2,2-4,4-0,0-1,1-44,44-45
6 45 1 6-29,29-36,36-30,30-21,21-41,41-42,42-45
6 45 2 6-29,29-32,32-30,30-21,21-41,41-42,42-45
10 32 0 10-8,8-1,1-0,0-4,4-2,2-32
10 32 1 10-43,43-9,9-41,41-21,21-30,30-32
10 32 2 10-8,8-9,9-41,41-21,21-30,30-32
32 29 0 32-29
32 29 1 32-34,34-29
32 29 2 32-2,2-6,6-29
18 32 0 18-37,37-32
18 32 1 18-17,17-16,16-37,37-30,30-32
18 32 2 18-37,37-30,30-32
38 39 0 38-47,47-1,1-39
38 39 1 38-46,46-47,47-44,44-39
38 39 2 38-47,47-44,44-39
43 40 0 43-9,9-41,41-40
43 40 1 43-10,10-44,44-39,39-40
43 40 2 43-9,9-8,8-1,1-39,39-40
8 22 0 8-1,1-0,0-4,4-2,2-6,6-22
8 22 1 8-9,9-41,41-21,21-30,30-36,36-29,29-3,3-24,24-22
8 22 2 8-1,1-0,0-4,4-5,5-2,2-6,6-22
11 3 0 11-29,29-3
11 3 1 11-12,12-29,29-6,6-3
11 3 2 11-12,12-29,29-3
14 12 0 14-13,13-12
14 12 1 14-29,29-12
14 12 2 14-15,15-29,29-27,27-12
36 25 0 36-29,29-6,6-25
36 25 1 36-35,35-34,34-29,29-3,3-24,24-25
36 25 2 36-37,37-32,32-2,2-3,3-23,23-25
26 19 0 26-21,21-30,30-36,36-19
26 19 1 26-41,41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-19
26 19 2 26-41,41-21,21-30,30-36,36-19
2 8 0 2-4,4-0,0-1,1-8
2 8 1 2-32,32-30,30-21,21-41,41-9,9-8
2 8 2 2-5,5-4,4-0,0-1,1-8
24 37 0 24-3,3-29,29-32,32-37
24 37 1 24-25,25-6,6-29,29-36,36-37
24 37 2 24-22,22-6,6-2,2-32,32-30,30-37
5 13 0 5-3,3-29,29-12,12-13
5 13 1 5-2,2-6,6-29,29-14,14-13
5 13 2 5-3,3-29,29-14,14-13
30 31 0 30-31
30 31 1 30-32,32-20,20-31
30 31 2 30-37,37-32,32-20,20-31
20 17 0 20-32,32-37,37-18,18-17
20 17 1 20-31,31-30,30-36,36-19,19-17
20 17 2 20-32,32-37,37-16,16-17
42 2 0 42-41,41-21,21-30,30-32,32-2
42 2 1 42-45,45-44,44-1,1-0,0-4,4-2
42 2 2 42-26,26-21,21-30,30-32,32-2
23 36 0 23-3,3-29,29-36
23 36 1 23-24,24-3,3-2,2-32,32-30,30-36
23 36 2 23-25,25-6,6-29,29-32,32-37,37-36
6 36 0 6-29,29-36
6 36 1 6-2,2-32,32-30,30-36
6 36 2 6-3,3-29,29-34,34-35,35-36
10 43 0 10-43
10 43 1 10-8,8-9,9-43
10 43 2 10-44,44-1,1-8,8-9,9-43
32 20 0 32-20
32 20 1 32-30,30-31,31-20
32 20 2 32-37,37-30,30-31,31-20
31 36 0 31-30,30-36
31 36 1 31-20,20-32,32-29,29-36
31 36 2 31-30,30-37,37-36
35 33 0 35-34,34-32,32-33
35 33 1 35-36,36-29,29-3,3-7,7-33
35 33 2 35-36,36-37,37-32,32-33
18 27 0 18-37,37-32,32-29,29-27
18 27 1 18-17,17-19,19-36,36-29,29-12,12-27
18 27 2 18-37,37-36,36-29,29-27
43 33 0 43-9,9-41,41-21,21-30,30-32,32-33
43 33 1 43-10,10-44,44-1,1-0,0-4,4-2,2-33
43 33 2 43-10,10-8,8-1,1-0,0-4,4-2,2-33
8 29 0 8-1,1-0,0-4,4-5,5-3,3-29
8 29 1 8-9,9-41,41-21,21-30,30-36,36-29
8 29 2 8-9,9-41,41-21,21-30,30-32,32-29
33 11 0 33-32,32-29,29-11
33 11 1 33-2,2-3,3-29,29-12,12-11
33 11 2 33-2,2-32,32-29,29-11
14 23 0 14-29,29-3,3-23
14 23 1 14-15,15-6,6-25,25-23
14 23 2 14-13,13-12,12-29,29-6,6-3,3-24,24-23
36 0 0 36-29,29-32,32-2,2-4,4-0
36 0 1 36-30,30-21,21-41,41-40,40-39,39-1,1-0
36 0 2 36-37,37-32,32-2,2-4,4-0
12 25 0 12-29,29-6,6-25
12 25 1 12-11,11-29,29-3,3-24,24-25
12 25 2 12-13,13-14,14-15,15-6,6-3,3-23,23-25
2 3 0 2-3
2 3 1 2-5,5-3
2 3 2 2-6,6-3
24 44 0 24-3,3-5,5-4,4-0,0-1,1-44
24 44 1 24-25,25-6,6-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44
24 44 2 24-3,3-2,2-4,4-0,0-1,1-44
27 9 0 27-29,29-36,36-30,30-21,21-41,41-9
27 9 1 27-12,12-29,29-32,32-2,2-4,4-0,0-1,1-8,8-9
27 9 2 27-29,29-32,32-30,30-21,21-41,41-9
30 6 0 30-32,32-2,2-6
30 6 1 30-36,36-29,29-6
30 6 2 30-37,37-32,32-29,29-3,3-6
20 24 0 20-32,32-29,29-3,3-24
20 24 1 20-31,31-30,30-36,36-29,29-6,6-25,25-24
20 24 2 20-32,32-2,2-3,3-24
3 32 0 3-2,2-32
3 32 1 3-29,29-32
3 32 2 3-7,7-33,33-32
42 13 0 42-41,41-21,21-30,30-36,36-29,29-12,12-13
42 13 1 42-45,45-44,44-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13
42 13 2 42-41,41-21,21-30,30-32,32-29,29-12,12-13
6 31 0 6-2,2-32,32-20,20-31
6 31 1 6-29,29-36,36-30,30-31
6 31 2 6-29,29-32,32-20,20-31
28 40 0 28-29,29-36,36-30,30-21,21-41,41-40
28 40 1 28-34,34-32,32-2,2-4,4-0,0-1,1-39,39-40
28 40 2 28-34,34-32,32-30,30-21,21-41,41-40
32 43 0 32-30,30-21,21-41,41-9,9-43
32 43 1 32-2,2-4,4-0,0-1,1-44,44-10,10-43
32 43 2 32-37,37-30,30-21,21-41,41-9,9-43
31 45 0 31-30,30-21,21-41,41-42,42-45
31 45 1 31-20,20-32,32-2,2-4,4-0,0-1,1-44,44-45
31 45 2 31-30,30-21,21-26,26-42,42-45
35 38 0 35-34,34-32,32-2,2-4,4-0,0-1,1-47,47-38
35 38 1 35-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38
35 38 2 35-36,36-30,30-21,21-26,26-42,42-45,45-46,46-38
21 7 0 21-30,30-32,32-33,33-7
21 7 1 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-7
21 7 2 21-30,30-37,37-32,32-33,33-7
43 38 0 43-10,10-44,44-47,47-38
43 38 1 43-9,9-8,8-1,1-47,47-46,46-38
43 38 2 43-9,9-8,8-1,1-47,47-38
8 4 0 8-1,1-0,0-4
8 4 1 8-9,9-41,41-21,21-30,30-32,32-2,2-4
8 4 2 8-10,10-44,44-1,1-0,0-4
33 12 0 33-32,32-29,29-12
33 12 1 33-2,2-6,6-29,29-11,11-12
33 12 2 33-7,7-3,3-29,29-27,27-12
14 30 0 14-29,29-32,32-30
14 30 1 14-15,15-29,29-36,36-30
14 30 2 14-13,13-12,12-28,28-34,34-32,32-37,37-30
36 15 0 36-29,29-15
36 15 1 36-35,35-34,34-29,29-14,14-15
36 15 2 36-37,37-32,32-2,2-6,6-15
12 16 0 12-28,28-34,34-32,32-37,37-16
12 16 1 12-29,29-36,36-19,19-17,17-16
12 16 2 12-29,29-32,32-37,37-16
15 5 0 15-29,29-3,3-5
15 5 1 15-6,6-2,2-5
15 5 2 15-14,14-29,29-32,32-2,2-4,4-5
2 26 0 2-32,32-30,30-21,21-26
2 26 1 2-4,4-0,0-1,1-39,39-40,40-41,41-26
2 26 2 2-33,33-32,32-30,30-21,21-26
27 14 0 27-29,29-14
27 14 1 27-12,12-13,13-14
27 14 2 27-29,29-15,15-14
30 9 0 30-21,21-41,41-9
30 9 1 30-32,32-2,2-4,4-0,0-1,1-8,8-9
30 9 2 30-21,21-26,26-41,41-9
0 44 0 0-1,1-44
0 44 1 0-4,4-2,2-32,32-30,30-21,21-41,41-42,42-45,45-44
0 44 2 0-1,1-47,47-44
20 39 0 20-32,32-2,2-4,4-0,0-1,1-39
20 39 1 20-31,31-30,30-21,21-41,41-40,40-39
20 39 2 20-32,32-30,30-21,21-41,41-40,40-39
3 41 0 3-2,2-32,32-30,30-21,21-41
3 41 1 3-5,5-4,4-0,0-1,1-39,39-40,40-41
3 41 2 3-29,29-32,32-30,30-21,21-41
6 22 0 6-22
6 22 1 6-25,25-24,24-22
6 22 2 6-3,3-24,24-22
28 39 0 28-34,34-32,32-2,2-4,4-0,0-1,1-39
28 39 1 28-29,29-36,36-30,30-21,21-41,41-40,40-39
28 39 2 28-34,34-32,32-30,30-21,21-41,41-40,40-39
32 34 0 32-34
32 34 1 32-29,29-34
32 34 2 32-30,30-36,36-35,35-34
31 42 0 31-30,30-21,21-41,41-42
31 42 1 31-20,20-32,32-2,2-4,4-0,0-1,1-44,44-45,45-42
31 42 2 31-30,30-21,21-26,26-42
35 47 0 35-34,34-32,32-2,2-4,4-0,0-1,1-47
35 47 1 35-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
35 47 2 35-36,36-37,37-32,32-2,2-4,4-0,0-1,1-47
18 13 0 18-37,37-32,32-29,29-12,12-13
18 13 1 18-17,17-19,19-36,36-29,29-14,14-13
18 13 2 18-37,37-36,36-29,29-12,12-13
40 34 0 40-41,41-21,21-30,30-32,32-34
40 34 1 40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-34
40 34 2 40-41,41-26,26-21,21-30,30-32,32-34
21 0 0 21-41,41-40,40-39,39-1,1-0
21 0 1 21-30,30-32,32-2,2-4,4-0
21 0 2 21-41,41-9,9-8,8-1,1-0
43 31 0 43-9,9-41,41-21,21-30,30-31
43 31 1 43-10,10-44,44-1,1-0,0-4,4-2,2-32,32-20,20-31
43 31 2 43-9,9-41,41-26,26-21,21-30,30-31
8 11 0 8-1,1-0,0-4,4-5,5-3,3-29,29-11
8 11 1 8-9,9-41,41-21,21-30,30-36,36-29,29-12,12-11
8 11 2 8-9,9-41,41-21,21-30,30-32,32-29,29-11
7 45 0 7-33,33-32,32-30,30-21,21-41,41-42,42-45
7 45 1 7-3,3-2,2-4,4-0,0-1,1-44,44-45
7 45 2 7-33,33-2,2-4,4-0,0-1,1-44,44-45
33 5 0 33-2,2-5
33 5 1 33-7,7-3,3-5
33 5 2 33-32,32-2,2-4,4-5
39 43 0 39-44,44-10,10-43
39 43 1 39-1,1-8,8-9,9-43
39 43 2 39-40,40-41,41-9,9-43
12 15 0 12-29,29-15
12 15 1 12-13,13-14,14-15
12 15 2 12-11,11-29,29-6,6-15
15 2 0 15-6,6-2
15 2 1 15-29,29-32,32-2
15 2 2 15-14,14-29,29-3,3-2
37 17 0 37-16,16-17
37 17 1 37-18,18-17
37 17 2 37-36,36-19,19-17
2 21 0 2-32,32-30,30-21
2 21 1 2-4,4-0,0-1,1-39,39-40,40-41,41-21
2 21 2 2-33,33-32,32-30,30-21
27 7 0 27-29,29-3,3-7
27 7 1 27-12,12-29,29-32,32-33,33-7
27 7 2 27-12,12-29,29-3,3-7
0 35 0 0-4,4-2,2-32,32-34,34-35
0 35 1 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-35
0 35 2 0-4,4-5,5-2,2-32,32-34,34-35
20 46 0 20-32,32-2,2-4,4-0,0-1,1-47,47-46
20 46 1 20-31,31-30,30-21,21-41,41-42,42-45,45-46
20 46 2 20-32,32-30,30-21,21-41,41-42,42-45,45-46
3 46 0 3-2,2-4,4-0,0-1,1-47,47-46
3 46 1 3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46
3 46 2 3-5,5-4,4-0,0-1,1-47,47-46
6 9 0 6-2,2-4,4-0,0-1,1-8,8-9
6 9 1 6-29,29-36,36-30,30-21,21-41,41-9
6 9 2 6-29,29-32,32-30,30-21,21-41,41-9
31 19 0 31-30,30-36,36-19
31 19 1 31-20,20-32,32-37,37-18,18-17,17-19
31 19 2 31-30,30-37,37-36,36-19
18 4 0 18-37,37-32,32-2,2-4
18 4 1 18-17,17-19,19-36,36-29,29-3,3-5,5-4
18 4 2 18-37,37-30,30-32,32-2,2-4
40 41 0 40-41
40 41 1 40-39,39-1,1-8,8-9,9-41
40 41 2 40-39,39-44,44-45,45-42,42-41
21 9 0 21-41,41-9
21 9 1 21-26,26-42,42-45,45-44,44-10,10-43,43-9
21 9 2 21-30,30-32,32-2,2-4,4-0,0-1,1-8,8-9
43 20 0 43-9,9-41,41-21,21-30,30-31,31-20
43 20 1 43-10,10-44,44-1,1-0,0-4,4-2,2-32,32-20
43 20 2 43-9,9-41,41-21,21-30,30-32,32-20
7 42 0 7-33,33-32,32-30,30-21,21-41,41-42
7 42 1 7-3,3-2,2-4,4-0,0-1,1-44,44-45,45-42
7 42 2 7-33,33-32,32-30,30-21,21-26,26-42
46 3 0 46-47,47-1,1-0,0-4,4-5,5-3
46 3 1 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3
46 3 2 46-47,47-1,1-0,0-4,4-2,2-3
11 47 0 11-29,29-32,32-2,2-4,4-0,0-1,1-47
11 47 1 11-12,12-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
11 47 2 11-29,29-3,3-2,2-4,4-0,0-1,1-47
33 30 0 33-32,32-30
33 30 1 33-2,2-32,32-37,37-30
33 30 2 33-7,7-3,3-29,29-36,36-30
39 32 0 39-40,40-41,41-21,21-30,30-32
39 32 1 39-1,1-0,0-4,4-2,2-32
39 32 2 39-1,1-0,0-4,4-5,5-2,2-32
44 45 0 44-45
44 45 1 44-47,47-46,46-45
44 45 2 44-39,39-40,40-41,41-42,42-45
9 21 0 9-41,41-21
9 21 1 9-43,43-10,10-44,44-45,45-42,42-26,26-21
9 21 2 9-8,8-1,1-0,0-4,4-2,2-32,32-30,30-21
12 6 0 12-29,29-6
12 6 1 12-11,11-29,29-3,3-6
12 6 2 12-13,13-14,14-15,15-6
15 11 0 15-29,29-11
15 11 1 15-14,14-29,29-12,12-11
15 11 2 15-6,6-29,29-11
37 26 0 37-30,30-21,21-26
37 26 1 37-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
37 26 2 37-32,32-30,30-21,21-26
24 1 0 24-3,3-5,5-4,4-0,0-1
24 1 1 24-25,25-6,6-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1
24 1 2 24-3,3-2,2-4,4-0,0-1
27 28 0 27-12,12-28
27 28 1 27-29,29-28
27 28 2 27-12,12-29,29-28
3 23 0 3-23
3 23 1 3-24,24-23
3 23 2 3-6,6-25,25-23
25 38 0 25-6,6-2,2-4,4-0,0-1,1-47,47-38
25 38 1 25-23,23-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38
25 38 2 25-24,24-3,3-2,2-4,4-0,0-1,1-47,47-38
6 0 0 6-2,2-4,4-0
6 0 1 6-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0
6 0 2 6-3,3-2,2-4,4-0
31 24 0 31-30,30-36,36-29,29-3,3-24
31 24 1 31-20,20-32,32-2,2-6,6-22,22-24
31 24 2 31-20,20-32,32-2,2-3,3-24
40 16 0 40-41,41-21,21-30,30-37,37-16
40 16 1 40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-16
40 16 2 40-41,41-26,26-21,21-30,30-37,37-16
21 18 0 21-30,30-37,37-18
21 18 1 21-41,41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-16,16-17,17-18
21 18 2 21-30,30-32,32-37,37-18
43 13 0 43-9,9-41,41-21,21-30,30-36,36-29,29-12,12-13
43 13 1 43-10,10-44,44-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13
43 13 2 43-9,9-41,41-21,21-30,30-32,32-29,29-12,12-13
7 35 0 7-33,33-32,32-34,34-35
7 35 1 7-3,3-29,29-36,36-35
7 35 2 7-3,3-29,29-34,34-35
46 10 0 46-47,47-44,44-10
46 10 1 46-38,38-47,47-1,1-8,8-10
46 10 2 46-45,45-42,42-41,41-9,9-43,43-10
11 36 0 11-29,29-36
11 36 1 11-12,12-28,28-34,34-35,35-36
11 36 2 11-12,12-29,29-36
33 23 0 33-2,2-3,3-23
33 23 1 33-7,7-3,3-24,24-23
33 23 2 33-32,32-2,2-6,6-25,25-23
16 41 0 16-37,37-30,30-21,21-41
16 41 1 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41
16 41 2 16-37,37-32,32-30,30-21,21-41
44 36 0 44-39,39-40,40-41,41-21,21-30,30-36
44 36 1 44-1,1-0,0-4,4-5,5-3,3-29,29-36
44 36 2 44-45,45-42,42-41,41-21,21-30,30-36
9 30 0 9-41,41-21,21-30
9 30 1 9-8,8-1,1-0,0-4,4-2,2-32,32-30
9 30 2 9-41,41-26,26-21,21-30
34 14 0 34-29,29-14
34 14 1 34-32,32-29,29-15,15-14
34 14 2 34-28,28-12,12-13,13-14
15 16 0 15-29,29-32,32-37,37-16
15 16 1 15-14,14-29,29-36,36-19,19-17,17-16
15 16 2 15-29,29-36,36-37,37-16
37 3 0 37-32,32-2,2-3
37 3 1 37-36,36-29,29-3
37 3 2 37-30,30-32,32-29,29-6,6-3
24 8 0 24-3,3-5,5-4,4-0,0-1,1-8
24 8 1 24-25,25-6,6-29,29-36,36-30,30-21,21-41,41-9,9-8
24 8 2 24-3,3-2,2-4,4-0,0-1,1-8
27 21 0 27-29,29-36,36-30,30-21
27 21 1 27-12,12-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21
27 21 2 27-29,29-32,32-30,30-21
13 26 0 13-12,12-29,29-36,36-30,30-21,21-26
13 26 1 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
13 26 2 13-12,12-29,29-32,32-30,30-21,21-26
3 28 0 3-29,29-28
3 28 1 3-2,2-32,32-34,34-28
3 28 2 3-6,6-29,29-12,12-28
25 47 0 25-6,6-2,2-4,4-0,0-1,1-47
25 47 1 25-23,23-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
25 47 2 25-24,24-3,3-2,2-4,4-0,0-1,1-47
28 12 0 28-12
28 12 1 28-29,29-12
28 12 2 28-34,34-29,29-11,11-12
31 1 0 31-20,20-32,32-2,2-4,4-0,0-1
31 1 1 31-30,30-21,21-41,41-40,40-39,39-1
31 1 2 31-30,30-32,32-2,2-4,4-0,0-1
40 23 0 40-39,39-1,1-0,0-4,4-5,5-3,3-23
40 23 1 40-41,41-21,21-30,30-36,36-29,29-6,6-25,25-23
40 23 2 40-41,41-21,21-30,30-32,32-2,2-3,3-23
21 27 0 21-30,30-36,36-29,29-27
21 27 1 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-12,12-27
21 27 2 21-30,30-32,32-29,29-27
4 37 0 4-2,2-32,32-37
4 37 1 4-5,5-3,3-29,29-36,36-37
4 37 2 4-0,0-1,1-39,39-40,40-41,41-21,21-30,30-37
43 2 0 43-9,9-41,41-21,21-30,30-32,32-2
43 2 1 43-10,10-44,44-1,1-0,0-4,4-2
43 2 2 43-9,9-8,8-1,1-0,0-4,4-2
8 32 0 8-1,1-0,0-4,4-2,2-32
8 32 1 8-9,9-41,41-21,21-30,30-32
8 32 2 8-1,1-0,0-4,4-5,5-2,2-32
7 24 0 7-3,3-24
7 24 1 7-33,33-2,2-3,3-23,23-24
7 24 2 7-3,3-23,23-24
46 13 0 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-12,12-13
46 13 1 46-47,47-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13
46 13 2 46-45,45-42,42-41,41-21,21-30,30-32,32-29,29-12,12-13
29 43 0 29-36,36-30,30-21,21-41,41-9,9-43
29 43 1 29-32,32-2,2-4,4-0,0-1,1-44,44-10,10-43
29 43 2 29-32,32-30,30-21,21-41,41-9,9-43
33 40 0 33-32,32-30,30-21,21-41,41-40
33 40 1 33-2,2-4,4-0,0-1,1-39,39-40
33 40 2 33-2,2-32,32-30,30-21,21-41,41-40
16 32 0 16-37,37-32
16 32 1 16-17,17-18,18-37,37-30,30-32
16 32 2 16-37,37-30,30-32
36 35 0 36-35
36 35 1 36-29,29-34,34-35
36 35 2 36-37,37-32,32-34,34-35
22 10 0 22-6,6-2,2-4,4-0,0-1,1-44,44-10
22 10 1 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-9,9-8,8-10
22 10 2 22-6,6-2,2-4,4-0,0-1,1-8,8-10
44 35 0 44-1,1-0,0-4,4-2,2-32,32-34,34-35
44 35 1 44-39,39-40,40-41,41-21,21-30,30-36,36-35
44 35 2 44-45,45-42,42-41,41-21,21-30,30-36,36-35
9 7 0 9-41,41-21,21-30,30-32,32-33,33-7
9 7 1 9-8,8-1,1-0,0-4,4-5,5-3,3-7
9 7 2 9-8,8-1,1-0,0-4,4-2,2-33,33-7
34 9 0 34-32,32-30,30-21,21-41,41-9
34 9 1 34-29,29-32,32-2,2-4,4-0,0-1,1-8,8-9
34 9 2 34-29,29-32,32-30,30-21,21-41,41-9
15 25 0 15-6,6-25
15 25 1 15-29,29-3,3-24,24-25
15 25 2 15-14,14-29,29-6,6-3,3-23,23-25
37 12 0 37-32,32-29,29-12
37 12 1 37-36,36-29,29-11,11-12
37 12 2 37-30,30-32,32-34,34-28,28-12
24 15 0 24-25,25-6,6-15
24 15 1 24-3,3-29,29-15
24 15 2 24-22,22-6,6-29,29-14,14-15
13 19 0 13-12,12-29,29-36,36-19
13 19 1 13-14,14-29,29-32,32-37,37-18,18-17,17-19
13 19 2 13-14,14-29,29-36,36-19
0 8 0 0-1,1-8
0 8 1 0-4,4-2,2-32,32-30,30-21,21-41,41-9,9-8
0 8 2 0-1,1-44,44-10,10-8
3 5 0 3-5
3 5 1 3-2,2-5
3 5 2 3-6,6-2,2-4,4-5
28 11 0 28-12,12-11
28 11 1 28-29,29-11
28 11 2 28-12,12-29,29-11
31 14 0 31-20,20-32,32-29,29-14
31 14 1 31-30,30-36,36-29,29-15,15-14
31 14 2 31-30,30-32,32-29,29-14
1 47 0 1-47
1 47 1 1-44,44-47
1 47 2 1-39,39-44,44-45,45-46,46-47
40 30 0 40-41,41-21,21-30
40 30 1 40-39,39-1,1-0,0-4,4-2,2-32,32-30
40 30 2 40-41,41-26,26-21,21-30
21 36 0 21-30,30-36
21 36 1 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-36
21 36 2 21-30,30-37,37-36
4 44 0 4-0,0-1,1-44
4 44 1 4-2,2-32,32-30,30-21,21-41,41-42,42-45,45-44
4 44 2 4-0,0-1,1-47,47-44
8 39 0 8-1,1-39
8 39 1 8-10,10-44,44-39
8 39 2 8-9,9-41,41-40,40-39
7 17 0 7-33,33-32,32-37,37-18,18-17
7 17 1 7-3,3-29,29-36,36-19,19-17
7 17 2 7-33,33-32,32-37,37-16,16-17
46 20 0 46-45,45-42,42-41,41-21,21-30,30-31,31-20
46 20 1 46-47,47-1,1-0,0-4,4-2,2-32,32-20
46 20 2 46-45,45-42,42-41,41-21,21-30,30-32,32-20
29 36 0 29-36
29 36 1 29-32,32-30,30-36
29 36 2 29-34,34-35,35-36
16 39 0 16-37,37-30,30-21,21-41,41-40,40-39
16 39 1 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-39
16 39 2 16-37,37-32,32-30,30-21,21-41,41-40,40-39
36 42 0 36-30,30-21,21-41,41-42
36 42 1 36-29,29-32,32-2,2-4,4-0,0-1,1-44,44-45,45-42
36 42 2 36-30,30-21,21-26,26-42
41 33 0 41-21,21-30,30-32,32-33
41 33 1 41-40,40-39,39-1,1-0,0-4,4-2,2-33
41 33 2 41-26,26-21,21-30,30-32,32-33
22 13 0 22-6,6-29,29-12,12-13
22 13 1 22-24,24-3,3-29,29-14,14-13
