s t k edges
27 28 2 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28
4 10 0 4-15,15-14,14-19,19-10
4 10 1 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
4 10 2 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-10
2 6 0 2-3,3-0,0-7,7-6
2 6 1 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6
2 6 2 2-3,3-0,0-1,1-23,23-24,24-25,25-6
5 11 0 5-4,4-15,15-14,14-19,19-10,10-11
5 11 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11
5 11 2 5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12,12-11
29 30 0 29-4,4-5,5-16,16-9,9-8,8-30
29 30 1 29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
29 30 2 29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30
3 23 0 3-0,0-1,1-23
3 23 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
3 23 2 3-0,0-7,7-6,6-25,25-24,24-23
6 0 0 6-7,7-0
6 0 1 6-25,25-24,24-23,23-1,1-0
6 0 2 6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0
30 29 0 30-8,8-9,9-16,16-5,5-4,4-29
30 29 1 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29
30 29 2 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29
4 16 0 4-5,5-16
4 16 1 4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
4 16 2 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
19 24 0 19-14,14-15,15-4,4-29,29-25,25-24
19 24 1 19-13,13-2,2-3,3-0,0-1,1-23,23-24
19 24 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24
7 5 0 7-6,6-25,25-29,29-4,4-5
7 5 1 7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
7 5 2 7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5
5 21 0 5-16,16-9,9-8,8-30,30-21
5 21 1 5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21
5 21 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
20 19 0 20-13,13-19
20 19 1 20-18,18-17,17-12,12-11,11-10,10-19
20 19 2 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19
16 19 0 16-5,5-4,4-15,15-14,14-19
16 19 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19
16 19 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19
6 26 0 6-25,25-26
6 26 1 6-7,7-0,0-1,1-23,23-24,24-25,25-29,29-28,28-27,27-26
6 26 2 6-25,25-29,29-28,28-27,27-26
21 18 0 21-22,22-2,2-13,13-20,20-18
21 18 1 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
21 18 2 21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18
17 18 0 17-18
17 18 1 17-12,12-11,11-10,10-19,19-13,13-20,20-18
17 18 2 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
22 25 0 22-2,2-3,3-0,0-7,7-6,6-25
22 25 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25
22 25 2 22-2,2-3,3-0,0-1,1-23,23-24,24-25
18 25 0 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25
18 25 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25
18 25 2 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25
23 28 0 23-24,24-25,25-29,29-28
23 28 1 23-1,1-0,0-7,7-6,6-25,25-26,26-27,27-28
23 28 2 23-24,24-25,25-26,26-27,27-28
9 30 0 9-8,8-30
9 30 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30
9 30 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
14 21 0 14-19,19-13,13-2,2-22,22-21
14 21 1 14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
14 21 2 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21
10 29 0 10-19,19-14,14-15,15-4,4-29
10 29 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29
10 29 2 10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29
15 16 0 15-4,4-5,5-16
15 16 1 15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
15 16 2 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
13 0 0 13-2,2-3,3-0
13 0 1 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
13 0 2 13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0
11 16 0 11-10,10-19,19-14,14-15,15-4,4-5,5-16
11 16 1 11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
11 16 2 11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
26 24 0 26-25,25-24
26 24 1 26-27,27-28,28-29,29-25,25-6,6-7,7-0,0-1,1-23,23-24
26 24 2 26-27,27-28,28-29,29-25,25-24
0 27 0 0-7,7-6,6-25,25-26,26-27
0 27 1 0-1,1-23,23-24,24-25,25-29,29-28,28-27
0 27 2 0-1,1-23,23-24,24-25,25-26,26-27
24 8 0 24-25,25-29,29-4,4-5,5-16,16-9,9-8
24 8 1 24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8
24 8 2 24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8
12 27 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27
12 27 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
12 27 2 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27
27 21 0 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
27 21 1 27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21
27 21 2 27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21
1 26 0 1-23,23-24,24-25,25-26
1 26 1 1-0,0-7,7-6,6-25,25-29,29-28,28-27,27-26
1 26 2 1-0,0-7,7-6,6-25,25-26
25 5 0 25-29,29-4,4-5
25 5 1 25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
25 5 2 25-26,26-27,27-28,28-29,29-4,4-5
13 26 0 13-2,2-3,3-0,0-7,7-6,6-25,25-26
13 26 1 13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
13 26 2 13-19,19-14,14-15,15-4,4-29,29-25,25-26
28 22 0 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22
28 22 1 28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
28 22 2 28-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22
2 1 0 2-3,3-0,0-1
2 1 1 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1
2 1 2 2-3,3-0,0-7,7-6,6-25,25-24,24-23,23-1
26 2 0 26-25,25-6,6-7,7-0,0-3,3-2
26 2 1 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-2
26 2 2 26-25,25-24,24-23,23-1,1-0,0-3,3-2
29 23 0 29-25,25-24,24-23
29 23 1 29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-1,1-23
29 23 2 29-28,28-27,27-26,26-25,25-24,24-23
3 28 0 3-0,0-7,7-6,6-25,25-26,26-27,27-28
3 28 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28
3 28 2 3-0,0-7,7-6,6-25,25-29,29-28
27 11 0 27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11
27 11 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
27 11 2 27-26,26-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
30 4 0 30-8,8-9,9-16,16-5,5-4
30 4 1 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4
30 4 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4
28 12 0 28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
28 12 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
28 12 2 28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12
7 2 0 7-0,0-3,3-2
7 2 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2
7 2 2 7-6,6-25,25-24,24-23,23-1,1-0,0-3,3-2
5 30 0 5-16,16-9,9-8,8-30
5 30 1 5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30
5 30 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
20 26 0 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26
20 26 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26
20 26 2 20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-26
16 10 0 16-5,5-4,4-15,15-14,14-19,19-10
16 10 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
16 10 2 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10
6 29 0 6-25,25-29
6 29 1 6-7,7-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29
6 29 2 6-25,25-26,26-27,27-28,28-29
21 27 0 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
21 27 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27
21 27 2 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-26,26-27
19 7 0 19-13,13-2,2-3,3-0,0-7
19 7 1 19-14,14-15,15-4,4-29,29-25,25-6,6-7
19 7 2 19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7
17 11 0 17-12,12-11
17 11 1 17-18,18-20,20-13,13-19,19-10,10-11
17 11 2 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
7 24 0 7-6,6-25,25-24
7 24 1 7-0,0-1,1-23,23-24
7 24 2 7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
22 16 0 22-21,21-30,30-8,8-9,9-16
22 16 1 22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16
22 16 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
20 0 0 20-13,13-2,2-3,3-0
20 0 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
20 0 2 20-18,18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0
18 16 0 18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
18 16 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16
18 16 2 18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16
23 21 0 23-1,1-0,0-3,3-2,2-22,22-21
23 21 1 23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21
23 21 2 23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
21 5 0 21-30,30-8,8-9,9-16,16-5
21 5 1 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5
21 5 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5
8 6 0 8-9,9-16,16-5,5-4,4-29,29-25,25-6
8 6 1 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6
8 6 2 8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-6
22 10 0 22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
22 10 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10
22 10 2 22-2,2-13,13-19,19-10
9 7 0 9-16,16-5,5-4,4-29,29-25,25-6,6-7
9 7 1 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7
9 7 2 9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7
14 28 0 14-15,15-4,4-29,29-28
14 28 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
14 28 2 14-15,15-4,4-29,29-25,25-26,26-27,27-28
10 4 0 10-19,19-14,14-15,15-4
10 4 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4
10 4 2 10-11,11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4
15 25 0 15-4,4-29,29-25
15 25 1 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
15 25 2 15-4,4-29,29-28,28-27,27-26,26-25
11 9 0 11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9
11 9 1 11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9
11 9 2 11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9
0 18 0 0-3,3-2,2-13,13-20,20-18
0 18 1 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
0 18 2 0-3,3-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18
24 15 0 24-25,25-29,29-4,4-15
24 15 1 24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15
24 15 2 24-25,25-26,26-27,27-28,28-29,29-4,4-15
14 6 0 14-15,15-4,4-29,29-25,25-6
14 6 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6
14 6 2 14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-6
12 18 0 12-17,17-18
12 18 1 12-11,11-10,10-19,19-13,13-20,20-18
12 18 2 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
1 19 0 1-0,0-3,3-2,2-13,13-19
1 19 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19
1 19 2 1-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19
25 14 0 25-29,29-4,4-15,15-14
25 14 1 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
25 14 2 25-26,26-27,27-28,28-29,29-4,4-15,15-14
15 7 0 15-4,4-29,29-25,25-6,6-7
15 7 1 15-14,14-19,19-13,13-2,2-3,3-0,0-7
15 7 2 15-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7
13 19 0 13-19
13 19 1 13-20,20-18,18-17,17-12,12-11,11-10,10-19
13 19 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19
2 24 0 2-3,3-0,0-1,1-23,23-24
2 24 1 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
2 24 2 2-3,3-0,0-7,7-6,6-25,25-24
26 13 0 26-25,25-6,6-7,7-0,0-3,3-2,2-13
26 13 1 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13
26 13 2 26-25,25-29,29-4,4-15,15-14,14-19,19-13
0 8 0 0-3,3-2,2-22,22-21,21-30,30-8
0 8 1 0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
0 8 2 0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8
29 16 0 29-4,4-5,5-16
29 16 1 29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
29 16 2 29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
3 5 0 3-0,0-7,7-6,6-25,25-29,29-4,4-5
3 5 1 3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
3 5 2 3-2,2-13,13-19,19-14,14-15,15-4,4-5
27 0 0 27-26,26-25,25-6,6-7,7-0
27 0 1 27-28,28-29,29-25,25-24,24-23,23-1,1-0
27 0 2 27-28,28-29,29-25,25-6,6-7,7-0
30 15 0 30-8,8-9,9-16,16-5,5-4,4-15
30 15 1 30-21,21-22,22-2,2-13,13-19,19-14,14-15
30 15 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
4 6 0 4-29,29-25,25-6
4 6 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6
4 6 2 4-29,29-28,28-27,27-26,26-25,25-6
28 11 0 28-29,29-4,4-15,15-14,14-19,19-10,10-11
28 11 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
28 11 2 28-27,27-26,26-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
5 7 0 5-4,4-29,29-25,25-6,6-7
5 7 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7
5 7 2 5-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7
29 10 0 29-4,4-15,15-14,14-19,19-10
29 10 1 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
29 10 2 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-10
16 1 0 16-5,5-4,4-29,29-25,25-24,24-23,23-1
16 1 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1
16 1 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-1
6 20 0 6-7,7-0,0-3,3-2,2-13,13-20
6 20 1 6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
6 20 2 6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20
30 17 0 30-21,21-22,22-2,2-13,13-20,20-18,18-17
30 17 1 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
30 17 2 30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17
19 12 0 19-10,10-11,11-12
19 12 1 19-13,13-20,20-18,18-17,17-12
19 12 2 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
17 12 0 17-12
17 12 1 17-18,18-20,20-13,13-19,19-10,10-11,11-12
17 12 2 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
7 17 0 7-0,0-3,3-2,2-13,13-20,20-18,18-17
7 17 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
7 17 2 7-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12,12-17
20 15 0 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15
20 15 1 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
20 15 2 20-13,13-19,19-14,14-15
18 11 0 18-17,17-12,12-11
18 11 1 18-20,20-13,13-19,19-10,10-11
18 11 2 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
23 18 0 23-1,1-0,0-3,3-2,2-13,13-20,20-18
23 18 1 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
23 18 2 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18
21 14 0 21-22,22-2,2-13,13-19,19-14
21 14 1 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14
21 14 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
8 13 0 8-30,30-21,21-22,22-2,2-13
8 13 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13
8 13 2 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
22 13 0 22-2,2-13
22 13 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13
22 13 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13
9 8 0 9-8
9 8 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8
9 8 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
23 8 0 23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8
23 8 1 23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8
23 8 2 23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8
10 15 0 10-19,19-14,14-15
10 15 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
10 15 2 10-11,11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15
8 19 0 8-30,30-21,21-22,22-2,2-13,13-19
8 19 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19
8 19 2 8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19
11 14 0 11-10,10-19,19-14
11 14 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
11 14 2 11-12,12-17,17-18,18-20,20-13,13-19,19-14
9 18 0 9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18
9 18 1 9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
9 18 2 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18
24 22 0 24-23,23-1,1-0,0-3,3-2,2-22
24 22 1 24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
24 22 2 24-25,25-6,6-7,7-0,0-3,3-2,2-22
14 9 0 14-15,15-4,4-5,5-16,16-9
14 9 1 14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9
14 9 2 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
12 9 0 12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9
12 9 1 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9
12 9 2 12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9
1 20 0 1-0,0-3,3-2,2-13,13-20
1 20 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
1 20 2 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20
25 23 0 25-24,24-23
25 23 1 25-6,6-7,7-0,0-1,1-23
25 23 2 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23
15 12 0 15-14,14-19,19-10,10-11,11-12
15 12 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
15 12 2 15-14,14-19,19-13,13-20,20-18,18-17,17-12
13 12 0 13-19,19-10,10-11,11-12
13 12 1 13-20,20-18,18-17,17-12
13 12 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
2 19 0 2-13,13-19
2 19 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19
2 19 2 2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19
26 20 0 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20
26 20 1 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
26 20 2 26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20
0 15 0 0-3,3-2,2-13,13-19,19-14,14-15
0 15 1 0-7,7-6,6-25,25-29,29-4,4-15
0 15 2 0-1,1-23,23-24,24-25,25-29,29-4,4-15
3 10 0 3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
3 10 1 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10
3 10 2 3-2,2-13,13-19,19-10
27 25 0 27-26,26-25
27 25 1 27-28,28-29,29-25
27 25 2 27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
1 14 0 1-0,0-3,3-2,2-13,13-19,19-14
1 14 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14
1 14 2 1-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
4 13 0 4-15,15-14,14-19,19-13
4 13 1 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
4 13 2 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13
28 2 0 28-29,29-4,4-15,15-14,14-19,19-13,13-2
28 2 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2
28 2 2 28-29,29-25,25-6,6-7,7-0,0-3,3-2
2 13 0 2-13
2 13 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13
2 13 2 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13
5 0 0 5-4,4-29,29-25,25-6,6-7,7-0
5 0 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0
5 0 2 5-4,4-29,29-25,25-24,24-23,23-1,1-0
29 3 0 29-25,25-6,6-7,7-0,0-3
29 3 1 29-4,4-15,15-14,14-19,19-13,13-2,2-3
29 3 2 29-25,25-24,24-23,23-1,1-0,0-3
3 16 0 3-2,2-22,22-21,21-30,30-8,8-9,9-16
3 16 1 3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
3 16 2 3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16
6 15 0 6-25,25-29,29-4,4-15
6 15 1 6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15
6 15 2 6-25,25-26,26-27,27-28,28-29,29-4,4-15
30 24 0 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24
30 24 1 30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24
30 24 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24
19 21 0 19-13,13-2,2-22,22-21
19 21 1 19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
19 21 2 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21
17 5 0 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5
17 5 1 17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
17 5 2 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5
7 14 0 7-0,0-3,3-2,2-13,13-19,19-14
7 14 1 7-6,6-25,25-29,29-4,4-15,15-14
7 14 2 7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14
20 22 0 20-13,13-2,2-22
20 22 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
20 22 2 20-18,18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22
