s t k edges
17 35 2 17-22,22-33,33-32,32-34,34-35
32 5 0 32-33,33-22,22-1,1-8,8-4,4-5
32 5 1 32-34,34-35,35-27,27-2,2-28,28-15,15-5
32 5 2 32-33,33-27,27-2,2-28,28-15,15-5
22 8 0 22-1,1-8
22 8 1 22-17,17-28,28-8
22 8 2 22-13,13-25,25-8
9 5 0 9-8,8-4,4-5
9 5 1 9-28,28-15,15-5
9 5 2 9-8,8-28,28-15,15-5
33 0 0 33-27,27-2,2-0
33 0 1 33-22,22-1,1-0
33 0 2 33-22,22-27,27-2,2-0
23 13 0 23-13
23 13 1 23-25,25-13
23 13 2 23-22,22-13
10 2 0 10-27,27-2
10 2 1 10-17,17-28,28-2
10 2 2 10-13,13-22,22-1,1-2
34 7 0 34-35,35-27,27-17,17-7
34 7 1 34-32,32-33,33-22,22-1,1-6,6-7
34 7 2 34-32,32-33,33-27,27-17,17-7
15 27 0 15-28,28-13,13-27
15 27 1 15-7,7-17,17-27
15 27 2 15-29,29-1,1-2,2-27
35 22 0 35-27,27-22
35 22 1 35-34,34-32,32-33,33-22
35 22 2 35-26,26-27,27-17,17-22
0 20 0 0-2,2-19,19-20
0 20 1 0-1,1-2,2-21,21-20
0 20 2 0-2,2-21,21-20
24 17 0 24-25,25-28,28-17
24 17 1 24-13,13-11,11-17
24 17 2 24-23,23-16,16-17
14 4 0 14-10,10-25,25-8,8-4
14 4 1 14-16,16-17,17-28,28-15,15-4
14 4 2 14-16,16-17,17-7,7-15,15-4
1 17 0 1-28,28-17
1 17 1 1-22,22-17
1 17 2 1-6,6-7,7-17
25 12 0 25-10,10-12
25 12 1 25-13,13-11,11-12
25 12 2 25-13,13-10,10-12
15 1 0 15-28,28-1
15 1 1 15-29,29-1
15 1 2 15-4,4-8,8-1
13 17 0 13-16,16-17
13 17 1 13-11,11-17
13 17 2 13-22,22-17
2 22 0 2-27,27-22
2 22 1 2-1,1-22
2 22 2 2-28,28-17,17-22
26 11 0 26-27,27-17,17-11
26 11 1 26-35,35-27,27-10,10-11
26 11 2 26-27,27-10,10-11
0 10 0 0-2,2-27,27-10
0 10 1 0-1,1-28,28-17,17-10
0 10 2 0-1,1-2,2-27,27-10
3 7 0 3-2,2-21,21-7
3 7 1 3-27,27-17,17-7
3 7 2 3-2,2-1,1-6,6-7
27 2 0 27-2
27 2 1 27-3,3-2
27 2 2 27-17,17-28,28-2
1 11 0 1-28,28-17,17-11
1 11 1 1-22,22-13,13-11
1 11 2 1-2,2-27,27-10,10-11
30 13 0 30-7,7-15,15-28,28-13
30 13 1 30-31,31-1,1-22,22-13
30 13 2 30-7,7-17,17-10,10-13
4 0 0 4-8,8-1,1-0
4 0 1 4-15,15-28,28-2,2-0
4 0 2 4-15,15-28,28-1,1-0
28 5 0 28-15,15-5
28 5 1 28-8,8-4,4-5
28 5 2 28-15,15-4,4-5
0 32 0 0-1,1-22,22-33,33-32
0 32 1 0-2,2-27,27-35,35-34,34-32
0 32 2 0-2,2-27,27-33,33-32
31 8 0 31-1,1-8
31 8 1 31-30,30-7,7-21,21-8
31 8 2 31-1,1-28,28-8
20 35 0 20-18,18-27,27-35
20 35 1 20-19,19-2,2-27,27-26,26-35
20 35 2 20-21,21-2,2-1,1-22,22-33,33-32,32-34,34-35
30 28 0 30-7,7-15,15-28
30 28 1 30-31,31-1,1-28
30 28 2 30-7,7-17,17-28
16 3 0 16-17,17-27,27-3
16 3 1 16-13,13-27,27-2,2-3
16 3 2 16-13,13-27,27-3
6 10 0 6-7,7-17,17-10
6 10 1 6-1,1-2,2-27,27-10
6 10 2 6-7,7-17,17-11,11-10
21 34 0 21-2,2-27,27-35,35-34
21 34 1 21-8,8-1,1-22,22-33,33-32,32-34
21 34 2 21-7,7-17,17-27,27-35,35-34
19 14 0 19-2,2-27,27-10,10-14
19 14 1 19-20,20-18,18-25,25-23,23-16,16-14
19 14 2 19-20,20-18,18-25,25-10,10-14
17 2 0 17-27,27-2
17 2 1 17-28,28-2
17 2 2 17-7,7-21,21-2
7 19 0 7-21,21-20,20-19
7 19 1 7-15,15-28,28-2,2-19
7 19 2 7-21,21-2,2-19
31 22 0 31-1,1-22
31 22 1 31-30,30-7,7-17,17-22
31 22 2 31-1,1-28,28-13,13-22
20 9 0 20-18,18-25,25-9
20 9 1 20-21,21-8,8-9
20 9 2 20-19,19-2,2-28,28-9
32 22 0 32-33,33-22
32 22 1 32-34,34-35,35-27,27-22
32 22 2 32-33,33-27,27-22
18 9 0 18-25,25-9
18 9 1 18-27,27-2,2-28,28-9
18 9 2 18-20,20-21,21-8,8-9
16 25 0 16-13,13-25
16 25 1 16-23,23-25
16 25 2 16-17,17-28,28-25
21 12 0 21-8,8-25,25-10,10-12
21 12 1 21-7,7-17,17-11,11-12
21 12 2 21-2,2-27,27-10,10-12
10 35 0 10-27,27-35
10 35 1 10-17,17-27,27-26,26-35
10 35 2 10-13,13-22,22-33,33-32,32-34,34-35
8 15 0 8-28,28-15
8 15 1 8-4,4-15
8 15 2 8-21,21-7,7-15
32 28 0 32-33,33-22,22-13,13-28
32 28 1 32-34,34-35,35-27,27-2,2-28
32 28 2 32-33,33-27,27-2,2-28
22 3 0 22-27,27-3
22 3 1 22-1,1-2,2-3
22 3 2 22-27,27-2,2-3
9 14 0 9-25,25-10,10-14
9 14 1 9-28,28-17,17-16,16-14
9 14 2 9-25,25-13,13-16,16-14
33 25 0 33-27,27-18,18-25
33 25 1 33-22,22-13,13-25
33 25 2 33-32,32-34,34-35,35-27,27-10,10-25
23 10 0 23-25,25-10
23 10 1 23-13,13-10
23 10 2 23-22,22-27,27-10
10 13 0 10-13
10 13 1 10-25,25-13
10 13 2 10-27,27-13
34 30 0 34-35,35-27,27-17,17-7,7-30
34 30 1 34-32,32-33,33-22,22-1,1-31,31-30
34 30 2 34-32,32-33,33-27,27-17,17-7,7-30
8 21 0 8-21
8 21 1 8-28,28-2,2-21
8 21 2 8-1,1-6,6-7,7-21
11 0 0 11-10,10-27,27-2,2-0
11 0 1 11-13,13-28,28-1,1-0
11 0 2 11-17,17-22,22-1,1-0
35 31 0 35-27,27-2,2-1,1-31
35 31 1 35-26,26-27,27-17,17-7,7-30,30-31
35 31 2 35-27,27-22,22-1,1-31
9 16 0 9-25,25-23,23-16
9 16 1 9-28,28-17,17-16
9 16 2 9-8,8-28,28-13,13-16
14 15 0 14-16,16-17,17-28,28-15
14 15 1 14-10,10-17,17-7,7-15
14 15 2 14-16,16-13,13-28,28-15
12 11 0 12-11
12 11 1 12-10,10-11
12 11 2 12-10,10-17,17-11
10 23 0 10-25,25-23
10 23 1 10-13,13-23
10 23 2 10-17,17-22,22-23
25 21 0 25-8,8-21
25 21 1 25-18,18-20,20-21
25 21 2 25-28,28-2,2-21
15 14 0 15-28,28-13,13-16,16-14
15 14 1 15-7,7-17,17-10,10-14
15 14 2 15-7,7-17,17-16,16-14
13 10 0 13-10
13 10 1 13-25,25-10
13 10 2 13-11,11-10
2 17 0 2-27,27-17
2 17 1 2-28,28-17
2 17 2 2-21,21-7,7-17
26 18 0 26-27,27-18
26 18 1 26-35,35-27,27-10,10-25,25-18
26 18 2 26-35,35-27,27-18
0 1 0 0-1
0 1 1 0-2,2-1
0 1 2 0-2,2-28,28-1
3 12 0 3-27,27-10,10-12
3 12 1 3-2,2-28,28-13,13-11,11-12
3 12 2 3-2,2-27,27-10,10-12
1 12 0 1-28,28-17,17-10,10-12
1 12 1 1-22,22-13,13-11,11-12
1 12 2 1-22,22-13,13-10,10-12
29 9 0 29-1,1-8,8-9
29 9 1 29-15,15-28,28-9
29 9 2 29-1,1-28,28-9
4 15 0 4-15
4 15 1 4-5,5-15
4 15 2 4-8,8-28,28-15
2 11 0 2-27,27-10,10-11
2 11 1 2-28,28-13,13-11
2 11 2 2-1,1-28,28-17,17-11
31 33 0 31-1,1-22,22-33
31 33 1 31-30,30-7,7-17,17-27,27-33
31 33 2 31-1,1-2,2-27,27-33
5 14 0 5-4,4-8,8-25,25-10,10-14
5 14 1 5-15,15-7,7-17,17-16,16-14
5 14 2 5-15,15-28,28-13,13-16,16-14
29 1 0 29-1
29 1 1 29-15,15-28,28-1
29 1 2 29-15,15-4,4-8,8-1
3 18 0 3-27,27-18
3 18 1 3-2,2-28,28-25,25-18
3 18 2 3-2,2-27,27-18
25 33 0 25-10,10-27,27-33
25 33 1 25-23,23-22,22-33
25 33 2 25-18,18-27,27-35,35-34,34-32,32-33
6 13 0 6-1,1-22,22-13
6 13 1 6-7,7-15,15-28,28-13
6 13 2 6-1,1-28,28-13
4 21 0 4-8,8-21
4 21 1 4-15,15-7,7-21
4 21 2 4-5,5-15,15-28,28-2,2-21
19 23 0 19-2,2-27,27-22,22-23
19 23 1 19-20,20-18,18-25,25-23
19 23 2 19-2,2-28,28-25,25-23
7 8 0 7-21,21-8
7 8 1 7-6,6-1,1-8
7 8 2 7-15,15-28,28-8
22 32 0 22-33,33-32
22 32 1 22-27,27-35,35-34,34-32
22 32 2 22-27,27-33,33-32
20 16 0 20-18,18-25,25-23,23-16
20 16 1 20-21,21-7,7-17,17-16
20 16 2 20-19,19-2,2-28,28-13,13-16
18 0 0 18-27,27-2,2-0
18 0 1 18-25,25-8,8-1,1-0
18 0 2 18-27,27-22,22-1,1-0
30 32 0 30-31,31-1,1-22,22-33,33-32
30 32 1 30-7,7-17,17-27,27-35,35-34,34-32
30 32 2 30-7,7-17,17-27,27-33,33-32
17 29 0 17-22,22-1,1-29
17 29 1 17-7,7-15,15-29
17 29 2 17-28,28-1,1-29
32 19 0 32-33,33-27,27-2,2-19
32 19 1 32-34,34-35,35-27,27-18,18-20,20-19
32 19 2 32-34,34-35,35-27,27-2,2-19
22 26 0 22-27,27-26
22 26 1 22-13,13-27,27-35,35-26
22 26 2 22-33,33-27,27-26
11 35 0 11-10,10-27,27-35
11 35 1 11-13,13-27,27-26,26-35
11 35 2 11-17,17-22,22-33,33-32,32-34,34-35
18 26 0 18-27,27-26
18 26 1 18-25,25-13,13-27,27-35,35-26
18 26 2 18-27,27-35,35-26
33 18 0 33-27,27-18
33 18 1 33-22,22-13,13-25,25-18
33 18 2 33-32,32-34,34-35,35-27,27-2,2-21,21-20,20-18
23 3 0 23-22,22-27,27-3
23 3 1 23-25,25-28,28-2,2-3
23 3 2 23-13,13-27,27-3
34 25 0 34-35,35-27,27-18,18-25
34 25 1 34-32,32-33,33-22,22-13,13-25
34 25 2 34-35,35-27,27-10,10-25
8 28 0 8-28
8 28 1 8-25,25-28
8 28 2 8-9,9-28
32 9 0 32-33,33-22,22-13,13-28,28-9
32 9 1 32-34,34-35,35-27,27-18,18-25,25-9
32 9 2 32-33,33-22,22-1,1-8,8-9
32 21 0 32-33,33-27,27-2,2-21
32 21 1 32-34,34-35,35-27,27-18,18-20,20-21
32 21 2 32-34,34-35,35-27,27-2,2-21
35 4 0 35-27,27-17,17-7,7-15,15-4
35 4 1 35-34,34-32,32-33,33-22,22-1,1-8,8-4
35 4 2 35-26,26-27,27-2,2-28,28-15,15-5,5-4
9 25 0 9-25
9 25 1 9-8,8-25
9 25 2 9-28,28-25
24 31 0 24-25,25-28,28-1,1-31
24 31 1 24-13,13-11,11-17,17-7,7-30,30-31
24 31 2 24-25,25-8,8-1,1-31
14 22 0 14-16,16-17,17-22
14 22 1 14-10,10-27,27-22
14 22 2 14-10,10-13,13-22
12 2 0 12-10,10-27,27-2
12 2 1 12-11,11-13,13-28,28-2
12 2 2 12-11,11-17,17-27,27-2
10 30 0 10-17,17-7,7-30
10 30 1 10-13,13-22,22-1,1-31,31-30
10 30 2 10-11,11-17,17-7,7-30
25 30 0 25-8,8-1,1-31,31-30
25 30 1 25-10,10-17,17-7,7-30
25 30 2 25-28,28-17,17-7,7-30
15 23 0 15-28,28-13,13-23
15 23 1 15-29,29-1,1-22,22-23
15 23 2 15-7,7-17,17-16,16-23
13 3 0 13-27,27-3
13 3 1 13-28,28-2,2-3
13 3 2 13-27,27-2,2-3
11 31 0 11-17,17-7,7-30,30-31
11 31 1 11-13,13-28,28-1,1-31
11 31 2 11-13,13-22,22-1,1-31
26 29 0 26-27,27-2,2-1,1-29
26 29 1 26-35,35-27,27-17,17-28,28-15,15-29
26 29 2 26-27,27-22,22-1,1-29
0 24 0 0-1,1-22,22-23,23-24
0 24 1 0-2,2-28,28-13,13-24
0 24 2 0-1,1-8,8-25,25-24
24 5 0 24-25,25-8,8-4,4-5
24 5 1 24-13,13-28,28-15,15-5
24 5 2 24-25,25-28,28-15,15-5
28 15 0 28-15
28 15 1 28-8,8-4,4-15
28 15 2 28-1,1-29,29-15
12 24 0 12-10,10-25,25-24
12 24 1 12-11,11-13,13-24
12 24 2 12-10,10-13,13-24
27 16 0 27-17,17-16
27 16 1 27-13,13-16
27 16 2 27-22,22-23,23-16
1 5 0 1-8,8-4,4-5
1 5 1 1-28,28-15,15-5
1 5 2 1-29,29-15,15-5
25 0 0 25-8,8-1,1-0
25 0 1 25-28,28-2,2-0
25 0 2 25-28,28-1,1-0
13 29 0 13-28,28-15,15-29
13 29 1 13-22,22-1,1-29
13 29 2 13-28,28-1,1-29
28 27 0 28-17,17-27
28 27 1 28-2,2-27
28 27 2 28-13,13-27
26 7 0 26-27,27-17,17-7
26 7 1 26-35,35-27,27-2,2-21,21-7
26 7 2 26-35,35-27,27-17,17-7
14 34 0 14-10,10-27,27-35,35-34
14 34 1 14-16,16-17,17-22,22-33,33-32,32-34
14 34 2 14-16,16-13,13-27,27-35,35-34
29 26 0 29-1,1-2,2-27,27-26
29 26 1 29-15,15-28,28-13,13-27,27-35,35-26
29 26 2 29-1,1-22,22-27,27-26
3 27 0 3-27
3 27 1 3-2,2-27
3 27 2 3-2,2-1,1-22,22-27
6 4 0 6-1,1-8,8-4
6 4 1 6-7,7-15,15-4
6 4 2 6-1,1-28,28-8,8-4
30 1 0 30-31,31-1
30 1 1 30-7,7-6,6-1
30 1 2 30-7,7-17,17-22,22-1
4 28 0 4-8,8-28
4 28 1 4-15,15-28
4 28 2 4-5,5-15,15-7,7-17,17-28
19 28 0 19-2,2-28
19 28 1 19-20,20-21,21-8,8-28
19 28 2 19-2,2-1,1-28
26 33 0 26-27,27-33
26 33 1 26-35,35-27,27-22,22-33
26 33 2 26-35,35-27,27-33
7 1 0 7-6,6-1
7 1 1 7-21,21-2,2-1
7 1 2 7-15,15-29,29-1
31 4 0 31-1,1-8,8-4
31 4 1 31-30,30-7,7-15,15-4
31 4 2 31-1,1-28,28-8,8-4
5 17 0 5-15,15-7,7-17
5 17 1 5-4,4-8,8-28,28-17
5 17 2 5-15,15-28,28-17
20 31 0 20-19,19-2,2-1,1-31
20 31 1 20-21,21-7,7-30,30-31
20 31 2 20-21,21-2,2-1,1-31
3 33 0 3-27,27-33
3 33 1 3-2,2-1,1-22,22-33
3 33 2 3-2,2-27,27-33
16 23 0 16-23
16 23 1 16-13,13-23
16 23 2 16-17,17-22,22-23
6 30 0 6-7,7-30
6 30 1 6-1,1-31,31-30
6 30 2 6-1,1-22,22-17,17-7,7-30
21 30 0 21-7,7-30
21 30 1 21-2,2-1,1-31,31-30
21 30 2 21-8,8-1,1-31,31-30
19 2 0 19-2
19 2 1 19-20,20-21,21-2
19 2 2 19-20,20-18,18-27,27-2
17 22 0 17-22
17 22 1 17-27,27-22
17 22 2 17-28,28-13,13-22
7 31 0 7-30,30-31
7 31 1 7-6,6-1,1-31
7 31 2 7-17,17-22,22-1,1-31
22 29 0 22-1,1-29
22 29 1 22-13,13-28,28-15,15-29
22 29 2 22-13,13-28,28-1,1-29
20 5 0 20-21,21-7,7-15,15-5
20 5 1 20-18,18-25,25-8,8-4,4-5
20 5 2 20-21,21-8,8-4,4-5
18 21 0 18-20,20-21
18 21 1 18-25,25-8,8-21
18 21 2 18-27,27-2,2-21
23 24 0 23-24
23 24 1 23-25,25-24
23 24 2 23-13,13-24
12 35 0 12-10,10-27,27-35
12 35 1 12-11,11-13,13-27,27-26,26-35
12 35 2 12-11,11-10,10-27,27-35
34 16 0 34-35,35-27,27-17,17-16
34 16 1 34-32,32-33,33-22,22-13,13-16
34 16 2 34-35,35-27,27-13,13-16
8 3 0 8-21,21-2,2-3
8 3 1 8-28,28-13,13-27,27-3
8 3 2 8-1,1-2,2-3
32 0 0 32-33,33-22,22-1,1-0
32 0 1 32-34,34-35,35-27,27-2,2-0
32 0 2 32-33,33-27,27-2,2-0
13 34 0 13-27,27-35,35-34
13 34 1 13-22,22-33,33-32,32-34
13 34 2 13-27,27-33,33-32,32-34
35 13 0 35-27,27-13
35 13 1 35-26,26-27,27-10,10-13
35 13 2 35-34,34-32,32-33,33-22,22-13
9 2 0 9-28,28-2
9 2 1 9-8,8-1,1-2
9 2 2 9-25,25-8,8-21,21-2
33 13 0 33-27,27-13
33 13 1 33-22,22-13
33 13 2 33-32,32-34,34-35,35-27,27-10,10-13
14 25 0 14-10,10-25
14 25 1 14-16,16-13,13-25
14 25 2 14-10,10-13,13-25
35 32 0 35-34,34-32
35 32 1 35-27,27-33,33-32
35 32 2 35-26,26-27,27-33,33-32
10 25 0 10-25
10 25 1 10-13,13-25
10 25 2 10-17,17-28,28-25
34 10 0 34-35,35-27,27-10
34 10 1 34-32,32-33,33-22,22-13,13-10
34 10 2 34-32,32-33,33-27,27-10
15 28 0 15-28
15 28 1 15-29,29-1,1-28
15 28 2 15-7,7-17,17-28
11 20 0 11-17,17-7,7-21,21-20
11 20 1 11-10,10-25,25-18,18-20
11 20 2 11-13,13-27,27-2,2-19,19-20
35 19 0 35-27,27-2,2-19
35 19 1 35-26,26-27,27-18,18-20,20-19
35 19 2 35-26,26-27,27-2,2-19
0 31 0 0-1,1-31
0 31 1 0-2,2-21,21-7,7-30,30-31
0 31 2 0-2,2-1,1-31
24 12 0 24-25,25-10,10-12
24 12 1 24-13,13-11,11-12
24 12 2 24-13,13-10,10-12
14 3 0 14-10,10-27,27-3
14 3 1 14-16,16-17,17-28,28-2,2-3
14 3 2 14-16,16-13,13-27,27-3
12 23 0 12-10,10-25,25-23
12 23 1 12-11,11-16,16-23
12 23 2 12-10,10-13,13-23
1 30 0 1-31,31-30
1 30 1 1-6,6-7,7-30
1 30 2 1-22,22-17,17-7,7-30
25 9 0 25-9
25 9 1 25-8,8-9
25 9 2 25-28,28-9
13 22 0 13-22
13 22 1 13-27,27-22
13 22 2 13-23,23-22
28 18 0 28-25,25-18
28 18 1 28-17,17-27,27-18
28 18 2 28-8,8-21,21-20,20-18
2 29 0 2-1,1-29
2 29 1 2-28,28-15,15-29
2 29 2 2-0,0-1,1-29
26 14 0 26-27,27-10,10-14
26 14 1 26-35,35-27,27-17,17-16,16-14
26 14 2 26-35,35-27,27-10,10-14
29 19 0 29-1,1-2,2-19
29 19 1 29-15,15-7,7-21,21-20,20-19
29 19 2 29-15,15-28,28-2,2-19
3 0 0 3-2,2-0
3 0 1 3-27,27-2,2-1,1-0
3 0 2 3-27,27-2,2-0
27 15 0 27-17,17-7,7-15
27 15 1 27-2,2-28,28-15
27 15 2 27-22,22-1,1-29,29-15
15 32 0 15-29,29-1,1-22,22-33,33-32
15 32 1 15-28,28-13,13-27,27-35,35-34,34-32
15 32 2 15-28,28-1,1-22,22-33,33-32
17 8 0 17-28,28-8
17 8 1 17-22,22-1,1-8
17 8 2 17-7,7-21,21-8
4 27 0 4-8,8-21,21-2,2-27
4 27 1 4-15,15-28,28-13,13-27
4 27 2 4-5,5-15,15-7,7-17,17-27
28 8 0 28-8
28 8 1 28-25,25-8
28 8 2 28-1,1-8
31 13 0 31-1,1-22,22-13
31 13 1 31-30,30-7,7-15,15-28,28-13
31 13 2 31-1,1-28,28-13
5 26 0 5-15,15-28,28-13,13-27,27-26
5 26 1 5-4,4-8,8-21,21-2,2-27,27-35,35-26
5 26 2 5-15,15-28,28-2,2-27,27-26
29 13 0 29-1,1-22,22-13
29 13 1 29-15,15-28,28-13
29 13 2 29-1,1-28,28-13
16 14 0 16-14
16 14 1 16-17,17-10,10-14
16 14 2 16-11,11-10,10-14
6 17 0 6-7,7-17
6 17 1 6-1,1-28,28-17
6 17 2 6-1,1-22,22-17
30 18 0 30-7,7-21,21-20,20-18
30 18 1 30-31,31-1,1-8,8-25,25-18
30 18 2 30-7,7-17,17-27,27-18
4 33 0 4-8,8-1,1-22,22-33
4 33 1 4-15,15-28,28-13,13-27,27-33
4 33 2 4-5,5-15,15-7,7-17,17-27,27-35,35-34,34-32,32-33
19 11 0 19-2,2-27,27-10,10-11
19 11 1 19-20,20-18,18-25,25-13,13-11
19 11 2 19-2,2-27,27-17,17-11
17 15 0 17-28,28-15
17 15 1 17-7,7-15
17 15 2 17-22,22-1,1-29,29-15
7 20 0 7-21,21-20
7 20 1 7-17,17-27,27-18,18-20
7 20 2 7-15,15-28,28-2,2-19,19-20
22 20 0 22-27,27-18,18-20
22 20 1 22-1,1-2,2-19,19-20
22 20 2 22-17,17-7,7-21,21-20
20 12 0 20-18,18-27,27-10,10-12
20 12 1 20-21,21-7,7-17,17-11,11-12
20 12 2 20-18,18-25,25-10,10-12
9 33 0 9-8,8-1,1-22,22-33
9 33 1 9-25,25-10,10-27,27-33
9 33 2 9-28,28-17,17-27,27-35,35-34,34-32,32-33
23 17 0 23-16,16-17
23 17 1 23-22,22-17
23 17 2 23-25,25-10,10-17
21 1 0 21-8,8-1
21 1 1 21-2,2-1
21 1 2 21-7,7-6,6-1
8 10 0 8-25,25-10
8 10 1 8-28,28-13,13-10
8 10 2 8-21,21-2,2-27,27-10
32 7 0 32-33,33-22,22-17,17-7
32 7 1 32-34,34-35,35-27,27-2,2-21,21-7
32 7 2 32-33,33-27,27-17,17-7
22 14 0 22-27,27-10,10-14
22 14 1 22-23,23-16,16-14
22 14 2 22-17,17-16,16-14
18 15 0 18-25,25-28,28-15
18 15 1 18-20,20-21,21-7,7-15
18 15 2 18-27,27-2,2-1,1-29,29-15
9 11 0 9-25,25-10,10-11
9 11 1 9-28,28-17,17-11
9 11 2 9-8,8-25,25-13,13-11
33 6 0 33-22,22-1,1-6
33 6 1 33-27,27-17,17-7,7-6
33 6 2 33-27,27-2,2-1,1-6
23 15 0 23-25,25-28,28-15
23 15 1 23-16,16-17,17-7,7-15
23 15 2 23-22,22-1,1-29,29-15
10 0 0 10-27,27-2,2-0
10 0 1 10-17,17-22,22-1,1-0
10 0 2 10-13,13-22,22-1,1-0
34 5 0 34-35,35-27,27-2,2-28,28-15,15-5
34 5 1 34-32,32-33,33-22,22-1,1-8,8-4,4-5
34 5 2 34-35,35-27,27-13,13-28,28-15,15-5
8 16 0 8-25,25-23,23-16
8 16 1 8-28,28-13,13-16
8 16 2 8-9,9-28,28-17,17-16
23 22 0 23-22
23 22 1 23-13,13-22
23 22 2 23-16,16-17,17-22
11 13 0 11-13
11 13 1 11-16,16-13
11 13 2 11-10,10-13
35 24 0 35-27,27-13,13-24
35 24 1 35-26,26-27,27-18,18-25,25-24
35 24 2 35-34,34-32,32-33,33-22,22-23,23-24
0 22 0 0-1,1-22
0 22 1 0-2,2-27,27-22
0 22 2 0-2,2-1,1-22
24 19 0 24-25,25-18,18-20,20-19
24 19 1 24-13,13-27,27-2,2-19
24 19 2 24-25,25-28,28-2,2-19
14 10 0 14-10
14 10 1 14-16,16-17,17-10
14 10 2 14-16,16-11,11-10
12 14 0 12-10,10-14
12 14 1 12-11,11-16,16-14
12 14 2 12-11,11-10,10-14
1 23 0 1-22,22-23
1 23 1 1-8,8-25,25-23
1 23 2 1-28,28-13,13-23
25 18 0 25-18
25 18 1 25-10,10-27,27-18
25 18 2 25-8,8-21,21-20,20-18
15 3 0 15-28,28-2,2-3
15 3 1 15-7,7-17,17-27,27-3
15 3 2 15-29,29-1,1-2,2-3
13 15 0 13-28,28-15
13 15 1 13-16,16-17,17-7,7-15
13 15 2 13-22,22-1,1-29,29-15
2 20 0 2-19,19-20
2 20 1 2-21,21-20
2 20 2 2-27,27-18,18-20
26 9 0 26-27,27-2,2-28,28-9
26 9 1 26-35,35-27,27-18,18-25,25-9
26 9 2 26-27,27-10,10-25,25-9
0 12 0 0-2,2-27,27-10,10-12
0 12 1 0-1,1-28,28-17,17-11,11-12
0 12 2 0-1,1-22,22-13,13-10,10-12
28 13 0 28-13
28 13 1 28-25,25-13
28 13 2 28-17,17-22,22-13
3 9 0 3-2,2-28,28-9
3 9 1 3-27,27-18,18-25,25-9
3 9 2 3-27,27-10,10-25,25-9
27 4 0 27-17,17-7,7-15,15-4
27 4 1 27-22,22-1,1-8,8-4
27 4 2 27-2,2-28,28-15,15-5,5-4
1 9 0 1-8,8-9
1 9 1 1-28,28-9
1 9 2 1-22,22-13,13-25,25-9
4 2 0 4-8,8-21,21-2
4 2 1 4-15,15-28,28-2
4 2 2 4-5,5-15,15-29,29-1,1-2
28 7 0 28-17,17-7
28 7 1 28-15,15-7
28 7 2 28-1,1-6,6-7
2 14 0 2-27,27-10,10-14
2 14 1 2-28,28-13,13-16,16-14
2 14 2 2-3,3-27,27-10,10-14
0 34 0 0-2,2-27,27-35,35-34
0 34 1 0-1,1-22,22-33,33-32,32-34
0 34 2 0-2,2-3,3-27,27-35,35-34
31 10 0 31-1,1-2,2-27,27-10
31 10 1 31-30,30-7,7-17,17-10
31 10 2 31-1,1-22,22-13,13-10
5 3 0 5-15,15-28,28-2,2-3
5 3 1 5-4,4-8,8-28,28-13,13-27,27-3
5 3 2 5-4,4-8,8-1,1-2,2-3
29 6 0 29-1,1-6
29 6 1 29-15,15-7,7-6
29 6 2 29-15,15-28,28-1,1-6
17 34 0 17-27,27-35,35-34
17 34 1 17-22,22-33,33-32,32-34
17 34 2 17-27,27-33,33-32,32-34
1 35 0 1-2,2-27,27-35
1 35 1 1-28,28-17,17-27,27-26,26-35
1 35 2 1-22,22-33,33-32,32-34,34-35
16 5 0 16-17,17-28,28-15,15-5
16 5 1 16-13,13-25,25-8,8-4,4-5
16 5 2 16-13,13-28,28-15,15-5
6 8 0 6-1,1-8
6 8 1 6-7,7-21,21-8
6 8 2 6-1,1-28,28-8
21 32 0 21-2,2-27,27-33,33-32
21 32 1 21-20,20-18,18-27,27-35,35-34,34-32
21 32 2 21-7,7-17,17-27,27-33,33-32
19 16 0 19-2,2-28,28-13,13-16
19 16 1 19-20,20-18,18-25,25-23,23-16
19 16 2 19-2,2-27,27-17,17-16
17 0 0 17-28,28-2,2-0
17 0 1 17-22,22-1,1-0
17 0 2 17-28,28-1,1-0
7 13 0 7-17,17-10,10-13
7 13 1 7-15,15-28,28-13
7 13 2 7-6,6-1,1-22,22-13
31 16 0 31-1,1-22,22-23,23-16
31 16 1 31-30,30-7,7-17,17-16
31 16 2 31-1,1-22,22-17,17-16
20 11 0 20-18,18-27,27-10,10-11
20 11 1 20-21,21-7,7-17,17-11
20 11 2 20-19,19-2,2-28,28-13,13-11
18 7 0 18-27,27-17,17-7
18 7 1 18-20,20-21,21-7
18 7 2 18-25,25-28,28-15,15-7
16 27 0 16-17,17-27
16 27 1 16-13,13-27
16 27 2 16-14,14-10,10-27
6 34 0 6-1,1-22,22-33,33-32,32-34
6 34 1 6-7,7-17,17-27,27-35,35-34
6 34 2 6-1,1-2,2-27,27-35,35-34
21 10 0 21-8,8-25,25-10
21 10 1 21-2,2-27,27-10
21 10 2 21-7,7-17,17-10
32 34 0 32-34
32 34 1 32-33,33-27,27-35,35-34
32 34 2 32-33,33-22,22-27,27-35,35-34
10 33 0 10-27,27-33
10 33 1 10-17,17-22,22-33
10 33 2 10-13,13-27,27-35,35-34,34-32,32-33
17 26 0 17-27,27-26
17 26 1 17-22,22-27,27-35,35-26
17 26 2 17-10,10-27,27-26
32 30 0 32-33,33-22,22-1,1-31,31-30
32 30 1 32-34,34-35,35-27,27-17,17-7,7-30
