s t k edges
6 0 0 6-1,1-0
6 0 1 6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
6 0 2 6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0
30 29 0 30-31,31-29
30 29 1 30-26,26-27,27-28,28-29
30 29 2 30-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29
4 16 0 4-5,5-6,6-8,8-9,9-17,17-16
4 16 1 4-7,7-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16
4 16 2 4-7,7-6,6-8,8-9,9-17,17-16
19 24 0 19-18,18-24
19 24 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24
19 24 2 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-24
7 5 0 7-4,4-5
7 5 1 7-6,6-5
31 24 0 31-30,30-26,26-25,25-24
31 24 1 31-11,11-10,10-12,12-18,18-24
31 24 2 31-29,29-28,28-27,27-26,26-25,25-24
5 21 0 5-6,6-12,12-18,18-19,19-20,20-21
5 21 1 5-4,4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
5 21 2 5-6,6-8,8-9,9-17,17-13,13-20,20-21
20 19 0 20-19
20 19 1 20-13,13-17,17-9,9-8,8-6,6-12,12-18,18-19
20 19 2 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19
16 19 0 16-15,15-14,14-21,21-20,20-19
16 19 1 16-17,17-9,9-8,8-6,6-12,12-18,18-19
16 19 2 16-17,17-13,13-20,20-19
6 26 0 6-12,12-10,10-11,11-31,31-30,30-26
6 26 1 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26
6 26 2 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26
21 18 0 21-20,20-19,19-18
21 18 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18
21 18 2 21-14,14-15,15-16,16-17,17-13,13-20,20-19,19-18
17 18 0 17-13,13-20,20-19,19-18
17 18 1 17-9,9-8,8-6,6-12,12-18
17 18 2 17-16,16-15,15-14,14-21,21-20,20-19,19-18
22 25 0 22-31,31-30,30-26,26-25
22 25 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25
22 25 2 22-31,31-29,29-28,28-27,27-26,26-25
18 25 0 18-24,24-25
18 25 1 18-12,12-10,10-11,11-31,31-30,30-26,26-25
18 25 2 18-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25
23 28 0 23-22,22-31,31-29,29-28
23 28 1 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28
23 28 2 23-22,22-31,31-30,30-26,26-27,27-28
8 31 0 8-6,6-12,12-10,10-11,11-31
8 31 1 8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31
8 31 2 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31
9 30 0 9-8,8-6,6-12,12-10,10-11,11-31,31-30
9 30 1 9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30
9 30 2 9-8,8-6,6-12,12-18,18-24,24-25,25-26,26-30
14 21 0 14-21
14 21 1 14-15,15-16,16-17,17-13,13-20,20-21
14 21 2 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21
10 29 0 10-11,11-31,31-29
10 29 1 10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
10 29 2 10-11,11-31,31-30,30-26,26-27,27-28,28-29
15 16 0 15-16
15 16 1 15-14,14-21,21-20,20-13,13-17,17-16
15 16 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16
13 0 0 13-17,17-9,9-8,8-6,6-1,1-0
13 0 1 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
13 0 2 13-20,20-19,19-18,18-12,12-6,6-1,1-0
11 16 0 11-10,10-12,12-6,6-8,8-9,9-17,17-16
11 16 1 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
11 16 2 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16
26 24 0 26-25,25-24
26 24 1 26-30,30-31,31-11,11-10,10-12,12-18,18-24
26 24 2 26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-24
0 27 0 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27
0 27 1 0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27
0 27 2 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27
24 8 0 24-18,18-19,19-20,20-13,13-17,17-9,9-8
24 8 1 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8
24 8 2 24-18,18-12,12-6,6-8
12 27 0 12-18,18-24,24-25,25-26,26-27
12 27 1 12-10,10-11,11-31,31-29,29-28,28-27
12 27 2 12-10,10-11,11-31,31-30,30-26,26-27
27 21 0 27-26,26-25,25-24,24-18,18-19,19-20,20-21
27 21 1 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
27 21 2 27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21
1 26 0 1-6,6-12,12-18,18-24,24-25,25-26
1 26 1 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26
1 26 2 1-6,6-12,12-10,10-11,11-31,31-30,30-26
25 5 0 25-24,24-18,18-12,12-6,6-5
25 5 1 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5
25 5 2 25-24,24-18,18-12,12-6,6-7,7-4,4-5
13 26 0 13-20,20-19,19-18,18-24,24-25,25-26
13 26 1 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26
13 26 2 13-17,17-9,9-8,8-6,6-12,12-18,18-24,24-25,25-26
28 22 0 28-29,29-31,31-22
28 22 1 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22
28 22 2 28-27,27-26,26-30,30-31,31-22
2 1 0 2-3,3-0,0-1
2 1 1 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1
2 1 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1
26 2 0 26-30,30-31,31-22,22-23,23-2
26 2 1 26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2
26 2 2 26-27,27-28,28-29,29-31,31-22,22-23,23-2
29 23 0 29-31,31-22,22-23
29 23 1 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23
29 23 2 29-28,28-27,27-26,26-30,30-31,31-22,22-23
3 28 0 3-2,2-23,23-22,22-31,31-29,29-28
3 28 1 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28
3 28 2 3-2,2-23,23-22,22-31,31-30,30-26,26-27,27-28
27 11 0 27-28,28-29,29-31,31-11
27 11 1 27-26,26-25,25-24,24-18,18-12,12-10,10-11
27 11 2 27-26,26-30,30-31,31-11
30 4 0 30-26,26-25,25-24,24-18,18-12,12-6,6-5,5-4
30 4 1 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4
30 4 2 30-31,31-11,11-10,10-12,12-6,6-5,5-4
4 31 0 4-5,5-6,6-12,12-10,10-11,11-31
4 31 1 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31
4 31 2 4-7,7-6,6-12,12-10,10-11,11-31
28 12 0 28-29,29-31,31-11,11-10,10-12
28 12 1 28-27,27-26,26-25,25-24,24-18,18-12
28 12 2 28-27,27-26,26-30,30-31,31-11,11-10,10-12
7 2 0 7-6,6-1,1-0,0-3,3-2
7 2 1 7-4,4-5,5-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2
7 2 2 7-4,4-5,5-6,6-1,1-0,0-3,3-2
31 1 0 31-11,11-10,10-12,12-6,6-1
31 1 1 31-22,22-23,23-2,2-3,3-0,0-1
31 1 2 31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1
5 30 0 5-6,6-12,12-18,18-24,24-25,25-26,26-30
5 30 1 5-4,4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30
5 30 2 5-6,6-12,12-10,10-11,11-31,31-30
20 26 0 20-19,19-18,18-24,24-25,25-26
20 26 1 20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26
20 26 2 20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26
16 10 0 16-17,17-9,9-8,8-6,6-12,12-10
16 10 1 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10
16 10 2 16-17,17-13,13-20,20-19,19-18,18-12,12-10
6 29 0 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29
6 29 1 6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
6 29 2 6-12,12-10,10-11,11-31,31-29
21 27 0 21-20,20-19,19-18,18-24,24-25,25-26,26-27
21 27 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27
21 27 2 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27
19 7 0 19-18,18-12,12-6,6-7
19 7 1 19-20,20-13,13-17,17-9,9-8,8-6,6-5,5-4,4-7
19 7 2 19-18,18-12,12-6,6-5,5-4,4-7
17 11 0 17-9,9-8,8-6,6-12,12-10,10-11
17 11 1 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11
17 11 2 17-13,13-20,20-19,19-18,18-12,12-10,10-11
7 24 0 7-6,6-12,12-18,18-24
7 24 1 7-4,4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24
7 24 2 7-4,4-5,5-6,6-12,12-18,18-24
22 16 0 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16
22 16 1 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16
22 16 2 22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16
20 0 0 20-13,13-17,17-9,9-8,8-6,6-1,1-0
20 0 1 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
20 0 2 20-19,19-18,18-12,12-6,6-1,1-0
18 16 0 18-19,19-20,20-21,21-14,14-15,15-16
18 16 1 18-12,12-6,6-8,8-9,9-17,17-16
18 16 2 18-19,19-20,20-13,13-17,17-16
23 21 0 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21
23 21 1 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
23 21 2 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-21
21 5 0 21-20,20-19,19-18,18-12,12-6,6-5
21 5 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-7,7-4,4-5
21 5 2 21-20,20-13,13-17,17-9,9-8,8-6,6-5
8 6 0 8-6
8 6 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-6
8 6 2 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6
22 10 0 22-31,31-11,11-10
22 10 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10
22 10 2 22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10
9 7 0 9-8,8-6,6-7
9 7 1 9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-5,5-4,4-7
9 7 2 9-8,8-6,6-5,5-4,4-7
14 28 0 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28
14 28 1 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28
14 28 2 14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29,29-28
10 4 0 10-12,12-6,6-5,5-4
10 4 1 10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4
10 4 2 10-12,12-6,6-7,7-4
15 25 0 15-14,14-21,21-20,20-19,19-18,18-24,24-25
15 25 1 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25
15 25 2 15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25
11 9 0 11-10,10-12,12-6,6-8,8-9
11 9 1 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9
11 9 2 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9
0 18 0 0-1,1-6,6-12,12-18
0 18 1 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18
0 18 2 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18
24 15 0 24-18,18-19,19-20,20-21,21-14,14-15
24 15 1 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15
24 15 2 24-18,18-19,19-20,20-13,13-17,17-16,16-15
14 6 0 14-21,21-20,20-19,19-18,18-12,12-6
14 6 1 14-15,15-16,16-17,17-9,9-8,8-6
14 6 2 14-21,21-20,20-13,13-17,17-9,9-8,8-6
12 18 0 12-18
12 18 1 12-10,10-11,11-31,31-30,30-26,26-25,25-24,24-18
12 18 2 12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18
1 19 0 1-6,6-8,8-9,9-17,17-13,13-20,20-19
1 19 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19
1 19 2 1-6,6-12,12-18,18-19
25 14 0 25-24,24-18,18-19,19-20,20-21,21-14
25 14 1 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
25 14 2 25-24,24-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14
15 7 0 15-16,16-17,17-9,9-8,8-6,6-7
15 7 1 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-5,5-4,4-7
15 7 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-7
13 19 0 13-20,20-19
13 19 1 13-17,17-9,9-8,8-6,6-12,12-18,18-19
13 19 2 13-17,17-16,16-15,15-14,14-21,21-20,20-19
2 24 0 2-3,3-0,0-1,1-6,6-12,12-18,18-24
2 24 1 2-23,23-22,22-31,31-30,30-26,26-25,25-24
2 24 2 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-24
26 13 0 26-25,25-24,24-18,18-19,19-20,20-13
26 13 1 26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13
26 13 2 26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
0 8 0 0-1,1-6,6-8
0 8 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8
0 8 2 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-8
29 16 0 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16
29 16 1 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
29 16 2 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16
3 5 0 3-0,0-1,1-6,6-5
3 5 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-7,7-4,4-5
3 5 2 3-0,0-1,1-6,6-7,7-4,4-5
27 0 0 27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0
27 0 1 27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0
27 0 2 27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0
30 15 0 30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15
30 15 1 30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15
30 15 2 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16,16-15
4 6 0 4-5,5-6
4 6 1 4-7,7-6
28 11 0 28-29,29-31,31-11
28 11 1 28-27,27-26,26-25,25-24,24-18,18-12,12-10,10-11
28 11 2 28-27,27-26,26-30,30-31,31-11
31 14 0 31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14
31 14 1 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
31 14 2 31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
5 7 0 5-4,4-7
5 7 1 5-6,6-7
29 10 0 29-31,31-11,11-10
29 10 1 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-10
29 10 2 29-28,28-27,27-26,26-30,30-31,31-11,11-10
16 1 0 16-17,17-9,9-8,8-6,6-1
16 1 1 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1
16 1 2 16-17,17-13,13-20,20-19,19-18,18-12,12-6,6-1
6 20 0 6-12,12-18,18-19,19-20
6 20 1 6-8,8-9,9-17,17-13,13-20
6 20 2 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20
30 17 0 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17
30 17 1 30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17
30 17 2 30-26,26-25,25-24,24-18,18-12,12-6,6-8,8-9,9-17
19 12 0 19-18,18-12
19 12 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12
19 12 2 19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10,10-12
17 12 0 17-9,9-8,8-6,6-12
17 12 1 17-13,13-20,20-19,19-18,18-12
17 12 2 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12
7 17 0 7-6,6-8,8-9,9-17
7 17 1 7-4,4-5,5-6,6-12,12-18,18-19,19-20,20-13,13-17
7 17 2 7-4,4-5,5-6,6-8,8-9,9-17
31 20 0 31-30,30-26,26-25,25-24,24-18,18-19,19-20
31 20 1 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20
31 20 2 31-11,11-10,10-12,12-18,18-19,19-20
20 15 0 20-21,21-14,14-15
20 15 1 20-13,13-17,17-16,16-15
20 15 2 20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15
18 11 0 18-12,12-10,10-11
18 11 1 18-24,24-25,25-26,26-30,30-31,31-11
18 11 2 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11
23 18 0 23-2,2-3,3-0,0-1,1-6,6-12,12-18
23 18 1 23-22,22-31,31-30,30-26,26-25,25-24,24-18
23 18 2 23-22,22-31,31-11,11-10,10-12,12-18
21 14 0 21-14
21 14 1 21-20,20-13,13-17,17-16,16-15,15-14
21 14 2 21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
8 13 0 8-9,9-17,17-13
8 13 1 8-6,6-12,12-18,18-19,19-20,20-13
8 13 2 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-13
22 13 0 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
22 13 1 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13
22 13 2 22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13
9 8 0 9-8
9 8 1 9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-8
9 8 2 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8
23 8 0 23-2,2-3,3-0,0-1,1-6,6-8
23 8 1 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8
23 8 2 23-22,22-31,31-11,11-10,10-12,12-6,6-8
10 15 0 10-12,12-6,6-8,8-9,9-17,17-16,16-15
10 15 1 10-11,11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15
10 15 2 10-12,12-18,18-19,19-20,20-21,21-14,14-15
8 19 0 8-6,6-12,12-18,18-19
8 19 1 8-9,9-17,17-13,13-20,20-19
8 19 2 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19
11 14 0 11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
11 14 1 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14
11 14 2 11-10,10-12,12-18,18-19,19-20,20-21,21-14
9 18 0 9-8,8-6,6-12,12-18
9 18 1 9-17,17-13,13-20,20-19,19-18
9 18 2 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18
24 22 0 24-25,25-26,26-30,30-31,31-22
24 22 1 24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22
24 22 2 24-18,18-12,12-10,10-11,11-31,31-22
14 9 0 14-15,15-16,16-17,17-9
14 9 1 14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9
14 9 2 14-21,21-20,20-13,13-17,17-9
12 9 0 12-6,6-8,8-9
12 9 1 12-18,18-19,19-20,20-13,13-17,17-9
12 9 2 12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9
1 20 0 1-6,6-8,8-9,9-17,17-13,13-20
1 20 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20
1 20 2 1-6,6-12,12-18,18-19,19-20
25 23 0 25-26,26-30,30-31,31-22,22-23
25 23 1 25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23
25 23 2 25-26,26-27,27-28,28-29,29-31,31-22,22-23
15 12 0 15-16,16-17,17-9,9-8,8-6,6-12
15 12 1 15-14,14-21,21-20,20-19,19-18,18-12
15 12 2 15-16,16-17,17-13,13-20,20-19,19-18,18-12
13 12 0 13-20,20-19,19-18,18-12
13 12 1 13-17,17-9,9-8,8-6,6-12
13 12 2 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12
2 19 0 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19
2 19 1 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19
2 19 2 2-3,3-0,0-1,1-6,6-12,12-18,18-19
26 20 0 26-25,25-24,24-18,18-19,19-20
26 20 1 26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20
26 20 2 26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20
0 15 0 0-1,1-6,6-8,8-9,9-17,17-16,16-15
0 15 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15
0 15 2 0-1,1-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15
3 10 0 3-0,0-1,1-6,6-12,12-10
3 10 1 3-2,2-23,23-22,22-31,31-11,11-10
3 10 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10
27 25 0 27-26,26-25
27 25 1 27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-24,24-25
27 25 2 27-28,28-29,29-31,31-30,30-26,26-25
1 14 0 1-6,6-8,8-9,9-17,17-16,16-15,15-14
1 14 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
1 14 2 1-6,6-12,12-18,18-19,19-20,20-21,21-14
4 13 0 4-5,5-6,6-8,8-9,9-17,17-13
4 13 1 4-7,7-6,6-12,12-18,18-19,19-20,20-13
4 13 2 4-7,7-6,6-8,8-9,9-17,17-13
28 2 0 28-29,29-31,31-22,22-23,23-2
28 2 1 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2
28 2 2 28-27,27-26,26-30,30-31,31-22,22-23,23-2
2 13 0 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13
2 13 1 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
2 13 2 2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13
5 0 0 5-6,6-1,1-0
5 0 1 5-4,4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
5 0 2 5-4,4-7,7-6,6-1,1-0
29 3 0 29-31,31-22,22-23,23-2,2-3
29 3 1 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3
29 3 2 29-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3
3 16 0 3-0,0-1,1-6,6-8,8-9,9-17,17-16
3 16 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16
3 16 2 3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16
6 15 0 6-8,8-9,9-17,17-16,16-15
6 15 1 6-12,12-18,18-19,19-20,20-21,21-14,14-15
6 15 2 6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15
30 24 0 30-26,26-25,25-24
30 24 1 30-31,31-11,11-10,10-12,12-18,18-24
30 24 2 30-31,31-29,29-28,28-27,27-26,26-25,25-24
19 21 0 19-20,20-21
19 21 1 19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
19 21 2 19-20,20-13,13-17,17-16,16-15,15-14,14-21
17 5 0 17-9,9-8,8-6,6-5
17 5 1 17-13,13-20,20-19,19-18,18-12,12-6,6-7,7-4,4-5
17 5 2 17-9,9-8,8-6,6-7,7-4,4-5
7 14 0 7-6,6-12,12-18,18-19,19-20,20-21,21-14
7 14 1 7-4,4-5,5-6,6-8,8-9,9-17,17-16,16-15,15-14
7 14 2 7-6,6-8,8-9,9-17,17-16,16-15,15-14
31 29 0 31-29
31 29 1 31-30,30-26,26-27,27-28,28-29
31 29 2 31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
20 22 0 20-19,19-18,18-12,12-10,10-11,11-31,31-22
20 22 1 20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22
20 22 2 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22
18 2 0 18-12,12-6,6-1,1-0,0-3,3-2
18 2 1 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2
18 2 2 18-12,12-10,10-11,11-31,31-22,22-23,23-2
16 30 0 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30
16 30 1 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30
16 30 2 16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30
21 23 0 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23
21 23 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23
21 23 2 21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23
17 31 0 17-9,9-8,8-6,6-12,12-10,10-11,11-31
17 31 1 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31
17 31 2 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31
22 4 0 22-31,31-11,11-10,10-12,12-6,6-5,5-4
22 4 1 22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4
22 4 2 22-31,31-11,11-10,10-12,12-6,6-7,7-4
18 28 0 18-24,24-25,25-26,26-27,27-28
18 28 1 18-12,12-10,10-11,11-31,31-29,29-28
18 28 2 18-24,24-25,25-26,26-30,30-31,31-29,29-28
23 1 0 23-2,2-3,3-0,0-1
23 1 1 23-22,22-31,31-11,11-10,10-12,12-6,6-1
23 1 2 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1
8 26 0 8-6,6-12,12-10,10-11,11-31,31-30,30-26
8 26 1 8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26
8 26 2 8-6,6-12,12-18,18-24,24-25,25-26
