s t k edges
91 28 2 91-71,71-6,6-4,4-3,3-39,39-43,43-42,42-81,81-82,82-28
4 7 0 4-7
4 7 1 4-76,76-8,8-7
4 7 2 4-3,3-76,76-8,8-7
65 23 0 65-39,39-43,43-42,42-81,81-82,82-24,24-23
65 23 1 65-64,64-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23
65 23 2 65-88,88-87,87-52,52-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73,73-26,26-23
51 36 0 51-52,52-39,39-3,3-37,37-36
51 36 1 51-45,45-52,52-87,87-15,15-39,39-74,74-14,14-17,17-36
51 36 2 51-45,45-52,52-39,39-3,3-37,37-36
37 89 0 37-3,3-39,39-65,65-88,88-89
37 89 1 37-36,36-17,17-14,14-74,74-39,39-52,52-94,94-89
37 89 2 37-3,3-39,39-52,52-94,94-89
41 30 0 41-74,74-39,39-52,52-94,94-18,18-32,32-30
41 30 1 41-46,46-101,101-39,39-65,65-88,88-89,89-102,102-30
41 30 2 41-40,40-49,49-42,42-43,43-39,39-3,3-4,4-6,6-71,71-69,69-29,29-30
98 89 0 98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-88,88-89
98 89 1 98-99,99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-89
98 89 2 98-99,99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-88,88-89
61 67 0 61-58,58-75,75-54,54-6,6-71,71-64,64-67
61 67 1 61-60,60-63,63-62,62-55,55-8,8-76,76-3,3-39,39-52,52-94,94-67
61 67 2 61-60,60-63,63-62,62-54,54-6,6-71,71-64,64-67
27 95 0 27-24,24-25,25-20,20-19,19-22,22-95
27 95 1 27-28,28-82,82-24,24-23,23-26,26-73,73-72,72-53,53-50,50-95
27 95 2 27-28,28-82,82-24,24-25,25-20,20-19,19-22,22-95
47 16 0 47-101,101-39,39-52,52-94,94-16
47 16 1 47-46,46-41,41-74,74-39,39-65,65-88,88-89,89-94,94-10,10-16
47 16 2 47-2,2-77,77-78,78-3,3-4,4-6,6-71,71-64,64-67,67-94,94-11,11-16
88 95 0 88-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95
88 95 1 88-87,87-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
88 95 2 88-65,65-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95
51 85 0 51-52,52-39,39-101,101-47,47-84,84-85
51 85 1 51-45,45-44,44-42,42-81,81-82,82-24,24-23,23-85
51 85 2 51-45,45-52,52-39,39-101,101-47,47-84,84-85
17 37 0 17-36,36-37
17 37 1 17-14,14-74,74-39,39-3,3-37
17 37 2 17-14,14-74,74-41,41-46,46-101,101-39,39-3,3-37
37 42 0 37-3,3-39,39-43,43-42
37 42 1 37-36,36-17,17-14,14-74,74-41,41-40,40-49,49-42
37 42 2 37-3,3-39,39-52,52-45,45-44,44-42
99 22 0 99-98,98-97,97-96,96-95,95-22
99 22 1 99-100,100-50,50-53,53-72,72-73,73-21,21-19,19-22
99 22 2 99-100,100-50,50-95,95-22
94 21 0 94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-21
94 21 1 94-89,89-88,88-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-21
94 21 2 94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-23,23-26,26-73,73-21
23 11 0 23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-11
23 11 1 23-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-67,67-94,94-16,16-11
23 11 2 23-26,26-73,73-21,21-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-74,74-39,39-15,15-87,87-88,88-89,89-94,94-10,10-11
84 11 0 84-47,47-101,101-39,39-52,52-94,94-11
84 11 1 84-83,83-78,78-3,3-39,39-65,65-64,64-67,67-94,94-16,16-11
84 11 2 84-85,85-23,23-24,24-82,82-81,81-42,42-43,43-39,39-15,15-87,87-88,88-89,89-94,94-10,10-11
13 49 0 13-10,10-94,94-52,52-39,39-43,43-42,42-49
13 49 1 13-11,11-94,94-67,67-64,64-65,65-39,39-101,101-46,46-48,48-49
13 49 2 13-12,12-18,18-94,94-89,89-88,88-87,87-15,15-39,39-74,74-41,41-40,40-49
70 34 0 70-6,6-4,4-3,3-37,37-36,36-35,35-34
70 34 1 70-54,54-6,6-71,71-64,64-65,65-39,39-74,74-41,41-33,33-34
70 34 2 70-54,54-6,6-4,4-3,3-37,37-36,36-35,35-34
74 33 0 74-41,41-33
74 33 1 74-14,14-17,17-36,36-35,35-34,34-33
74 33 2 74-39,39-101,101-46,46-41,41-33
40 81 0 40-49,49-42,42-81
40 81 1 40-41,41-46,46-80,80-79,79-24,24-82,82-81
40 81 2 40-41,41-46,46-48,48-49,49-42,42-81
60 12 0 60-63,63-62,62-54,54-6,6-71,71-64,64-67,67-94,94-18,18-12
60 12 1 60-61,61-58,58-56,56-0,0-8,8-76,76-3,3-39,39-52,52-94,94-10,10-13,13-12
60 12 2 60-63,63-62,62-54,54-6,6-71,71-69,69-29,29-31,31-18,18-12
50 54 0 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54
50 54 1 50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-55,55-75,75-54
50 54 2 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-4,4-6,6-54
26 63 0 26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-62,62-63
26 63 1 26-73,73-21,21-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60,60-63
26 63 2 26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-62,62-63
83 66 0 83-78,78-3,3-39,39-65,65-64,64-67,67-66
83 66 1 83-84,84-47,47-101,101-39,39-52,52-94,94-89,89-102,102-66
83 66 2 83-78,78-3,3-39,39-52,52-94,94-67,67-66
46 58 0 46-101,101-39,39-3,3-76,76-8,8-0,0-56,56-58
46 58 1 46-41,41-74,74-39,39-38,38-5,5-4,4-7,7-8,8-55,55-75,75-58
46 58 2 46-47,47-2,2-77,77-78,78-3,3-4,4-6,6-54,54-62,62-63,63-60,60-61,61-58
89 12 0 89-94,94-10,10-13,13-12
89 12 1 89-102,102-30,30-32,32-18,18-12
89 12 2 89-94,94-18,18-12
2 36 0 2-77,77-78,78-3,3-37,37-36
2 36 1 2-47,47-101,101-39,39-74,74-14,14-17,17-36
2 36 2 2-47,47-101,101-39,39-3,3-37,37-36
95 7 0 95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-7
95 7 1 95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-7
95 7 2 95-22,22-19,19-20,20-25,25-24,24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-7
22 35 0 22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-33,33-34,34-35
22 35 1 22-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37,37-36,36-35
22 35 2 22-19,19-21,21-73,73-26,26-23,23-24,24-79,79-80,80-46,46-41,41-33,33-34,34-35
79 54 0 79-80,80-46,46-101,101-39,39-3,3-4,4-6,6-54
79 54 1 79-86,86-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-75,75-54
79 54 2 79-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-71,71-6,6-70,70-54
83 51 0 83-78,78-3,3-39,39-52,52-51
83 51 1 83-84,84-47,47-101,101-39,39-15,15-87,87-52,52-45,45-51
83 51 2 83-84,84-47,47-101,101-39,39-52,52-51
69 12 0 69-29,29-31,31-18,18-12
69 12 1 69-93,93-66,66-67,67-94,94-10,10-13,13-12
69 12 2 69-93,93-29,29-31,31-18,18-12
55 41 0 55-8,8-76,76-3,3-39,39-74,74-41
55 41 1 55-75,75-54,54-6,6-71,71-64,64-65,65-39,39-101,101-46,46-41
55 41 2 55-0,0-8,8-7,7-4,4-3,3-37,37-36,36-35,35-34,34-33,33-41
99 64 0 99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-64
99 64 1 99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-67,67-64
99 64 2 99-100,100-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64
59 42 0 59-56,56-0,0-8,8-76,76-3,3-39,39-43,43-42
59 42 1 59-58,58-75,75-54,54-6,6-71,71-64,64-67,67-94,94-52,52-45,45-44,44-42
59 42 2 59-58,58-56,56-0,0-8,8-76,76-3,3-39,39-43,43-42
45 19 0 45-44,44-42,42-81,81-82,82-24,24-25,25-20,20-19
45 19 1 45-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-21,21-19
45 19 2 45-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19
102 76 0 102-89,89-94,94-52,52-39,39-3,3-76
102 76 1 102-30,30-29,29-69,69-71,71-6,6-4,4-76
102 76 2 102-66,66-67,67-64,64-65,65-39,39-38,38-5,5-4,4-7,7-8,8-76
49 80 0 49-48,48-46,46-80
49 80 1 49-42,42-81,81-82,82-24,24-79,79-80
49 80 2 49-40,40-41,41-46,46-80
31 64 0 31-18,18-94,94-67,67-64
31 64 1 31-29,29-69,69-71,71-64
31 64 2 31-30,30-102,102-89,89-88,88-65,65-64
35 5 0 35-36,36-37,37-3,3-4,4-5
35 5 1 35-34,34-33,33-41,41-74,74-39,39-38,38-5
35 5 2 35-36,36-37,37-3,3-76,76-4,4-5
92 82 0 92-91,91-71,71-64,64-65,65-39,39-43,43-42,42-81,81-82
92 82 1 92-90,90-68,68-67,67-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-82
92 82 2 92-90,90-68,68-67,67-64,64-65,65-39,39-43,43-42,42-81,81-82
55 94 0 55-8,8-76,76-3,3-39,39-52,52-94
55 94 1 55-75,75-54,54-6,6-71,71-64,64-67,67-94
55 94 2 55-0,0-8,8-7,7-4,4-5,5-38,38-39,39-65,65-88,88-89,89-94
96 21 0 96-95,95-22,22-19,19-21
96 21 1 96-97,97-98,98-99,99-100,100-50,50-53,53-72,72-73,73-21
96 21 2 96-95,95-50,50-53,53-72,72-73,73-21
95 98 0 95-96,96-97,97-98
95 98 1 95-50,50-100,100-99,99-98
95 98 2 95-22,22-19,19-21,21-73,73-72,72-53,53-50,50-100,100-99,99-98
93 85 0 93-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85
93 85 1 93-66,66-67,67-64,64-65,65-39,39-101,101-46,46-80,80-79,79-86,86-85
93 85 2 93-29,29-31,31-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-23,23-85
25 31 0 25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18,18-31
25 31 1 25-20,20-19,19-21,21-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-88,88-89,89-102,102-30,30-31
25 31 2 25-24,24-79,79-80,80-46,46-101,101-39,39-52,52-94,94-18,18-31
82 24 0 82-24
82 24 1 82-28,28-27,27-24
82 24 2 82-81,81-42,42-49,49-48,48-46,46-80,80-79,79-24
11 28 0 11-94,94-52,52-39,39-43,43-42,42-81,81-82,82-28
11 28 1 11-16,16-94,94-89,89-88,88-65,65-39,39-101,101-46,46-80,80-79,79-24,24-27,27-28
11 28 2 11-94,94-52,52-45,45-44,44-42,42-81,81-82,82-28
72 30 0 72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-18,18-32,32-30
72 30 1 72-53,53-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-88,88-89,89-102,102-30
72 30 2 72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-88,88-89,89-102,102-30
1 6 0 1-0,0-8,8-76,76-4,4-6
1 6 1 1-57,57-56,56-58,58-75,75-54,54-6
1 6 2 1-0,0-55,55-62,62-54,54-6
58 81 0 58-56,56-0,0-8,8-76,76-3,3-39,39-43,43-42,42-81
58 81 1 58-75,75-54,54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-24,24-82,82-81
58 81 2 58-75,75-54,54-6,6-4,4-3,3-39,39-43,43-42,42-81
21 75 0 21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-75
21 75 1 21-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-55,55-75
21 75 2 21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-75
78 20 0 78-83,83-84,84-85,85-23,23-26,26-73,73-21,21-19,19-20
78 20 1 78-77,77-2,2-47,47-46,46-80,80-79,79-24,24-25,25-20
78 20 2 78-83,83-84,84-85,85-23,23-24,24-25,25-20
44 92 0 44-45,45-52,52-94,94-67,67-68,68-90,90-92
44 92 1 44-42,42-43,43-39,39-65,65-64,64-71,71-91,91-92
44 92 2 44-45,45-51,51-52,52-94,94-67,67-68,68-90,90-92
89 90 0 89-94,94-67,67-68,68-90
89 90 1 89-102,102-30,30-29,29-69,69-90
89 90 2 89-88,88-65,65-64,64-71,71-91,91-92,92-90
54 13 0 54-6,6-71,71-64,64-67,67-94,94-10,10-13
54 13 1 54-62,62-55,55-8,8-76,76-3,3-39,39-52,52-94,94-11,11-13
54 13 2 54-70,70-6,6-4,4-5,5-38,38-39,39-65,65-88,88-89,89-94,94-18,18-12,12-13
95 73 0 95-50,50-53,53-72,72-73
95 73 1 95-22,22-19,19-21,21-73
95 73 2 95-22,22-19,19-20,20-25,25-24,24-23,23-26,26-73
30 42 0 30-102,102-89,89-88,88-65,65-39,39-43,43-42
30 42 1 30-31,31-18,18-94,94-52,52-45,45-44,44-42
30 42 2 30-29,29-69,69-71,71-6,6-4,4-3,3-39,39-101,101-46,46-48,48-49,49-42
87 79 0 87-52,52-39,39-101,101-46,46-80,80-79
87 79 1 87-15,15-39,39-43,43-42,42-81,81-82,82-24,24-79
87 79 2 87-88,88-65,65-39,39-3,3-78,78-83,83-84,84-85,85-86,86-79
34 57 0 34-35,35-36,36-37,37-3,3-76,76-8,8-0,0-56,56-57
34 57 1 34-33,33-41,41-74,74-39,39-3,3-4,4-7,7-8,8-55,55-0,0-1,1-57
34 57 2 34-35,35-36,36-37,37-3,3-76,76-8,8-0,0-1,1-57
0 73 0 0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73
0 73 1 0-55,55-8,8-7,7-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73
0 73 2 0-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73
20 4 0 20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-38,38-5,5-4
20 4 1 20-19,19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4
20 4 2 20-25,25-24,24-23,23-85,85-84,84-83,83-78,78-3,3-4
6 51 0 6-4,4-3,3-39,39-52,52-51
6 51 1 6-71,71-64,64-67,67-94,94-52,52-45,45-51
6 51 2 6-71,71-64,64-65,65-39,39-52,52-51
10 62 0 10-94,94-67,67-64,64-71,71-6,6-54,54-62
10 62 1 10-16,16-94,94-52,52-39,39-3,3-76,76-8,8-55,55-62
10 62 2 10-11,11-94,94-89,89-88,88-65,65-39,39-38,38-5,5-4,4-7,7-8,8-0,0-56,56-58,58-61,61-60,60-63,63-62
67 35 0 67-64,64-65,65-39,39-3,3-37,37-36,36-35
67 35 1 67-94,94-52,52-39,39-74,74-41,41-33,33-34,34-35
67 35 2 67-94,94-52,52-39,39-3,3-37,37-36,36-35
87 60 0 87-88,88-65,65-64,64-71,71-6,6-54,54-62,62-63,63-60
87 60 1 87-52,52-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60
87 60 2 87-52,52-39,39-3,3-4,4-6,6-54,54-62,62-63,63-60
43 58 0 43-39,39-3,3-76,76-8,8-0,0-56,56-58
43 58 1 43-42,42-44,44-45,45-52,52-94,94-67,67-64,64-71,71-6,6-54,54-75,75-58
43 58 2 43-39,39-3,3-4,4-6,6-54,54-75,75-58
63 55 0 63-62,62-55
63 55 1 63-60,60-61,61-58,58-75,75-55
63 55 2 63-62,62-54,54-75,75-55
29 99 0 29-69,69-71,71-64,64-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
29 99 1 29-31,31-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98,98-99
29 99 2 29-31,31-18,18-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
33 96 0 33-41,41-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96
33 96 1 33-34,34-35,35-36,36-37,37-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98,98-97,97-96
33 96 2 33-41,41-40,40-49,49-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96
39 14 0 39-74,74-14
39 14 1 39-3,3-37,37-36,36-17,17-14
39 14 2 39-101,101-46,46-41,41-74,74-14
80 69 0 80-46,46-101,101-39,39-65,65-64,64-71,71-69
80 69 1 80-79,79-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-67,67-66,66-93,93-69
80 69 2 80-46,46-41,41-74,74-39,39-65,65-64,64-71,71-69
43 75 0 43-39,39-3,3-76,76-8,8-55,55-75
43 75 1 43-42,42-44,44-45,45-52,52-94,94-67,67-64,64-71,71-6,6-54,54-75
43 75 2 43-39,39-3,3-4,4-6,6-54,54-75
100 8 0 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8
100 8 1 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-7,7-8
100 8 2 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-76,76-8
29 20 0 29-31,31-18,18-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20
29 20 1 29-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21,21-19,19-20
29 20 2 29-69,69-71,71-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20
15 33 0 15-39,39-74,74-41,41-33
15 33 1 15-87,87-52,52-39,39-3,3-37,37-36,36-35,35-34,34-33
15 33 2 15-39,39-101,101-46,46-41,41-33
19 34 0 19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-33,33-34
19 34 1 19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37,37-36,36-35,35-34
19 34 2 19-21,21-73,73-26,26-23,23-24,24-79,79-80,80-46,46-41,41-33,33-34
76 17 0 76-3,3-37,37-36,36-17
76 17 1 76-4,4-3,3-39,39-74,74-14,14-17
76 17 2 76-4,4-3,3-37,37-36,36-17
5 27 0 5-38,38-39,39-43,43-42,42-81,81-82,82-28,28-27
5 27 1 5-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-27
5 27 2 5-38,38-39,39-43,43-42,42-81,81-82,82-24,24-27
62 68 0 62-54,54-6,6-71,71-69,69-90,90-68
62 68 1 62-55,55-8,8-76,76-3,3-39,39-65,65-64,64-67,67-68
62 68 2 62-54,54-6,6-71,71-64,64-67,67-68
9 88 0 9-0,0-8,8-76,76-3,3-39,39-15,15-87,87-88
9 88 1 9-55,55-62,62-54,54-6,6-71,71-64,64-65,65-88
9 88 2 9-0,0-8,8-76,76-3,3-39,39-65,65-88
66 27 0 66-67,67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-28,28-27
66 27 1 66-102,102-89,89-88,88-65,65-39,39-101,101-46,46-80,80-79,79-24,24-27
66 27 2 66-67,67-64,64-65,65-39,39-101,101-46,46-80,80-79,79-24,24-27
86 94 0 86-79,79-80,80-46,46-101,101-39,39-52,52-94
86 94 1 86-85,85-84,84-83,83-78,78-3,3-39,39-65,65-88,88-89,89-94
86 94 2 86-85,85-84,84-47,47-101,101-39,39-52,52-94
52 90 0 52-94,94-67,67-68,68-90
52 90 1 52-39,39-65,65-64,64-71,71-91,91-92,92-90
52 90 2 52-87,87-88,88-89,89-102,102-30,30-29,29-69,69-90
15 86 0 15-39,39-101,101-47,47-84,84-85,85-86
15 86 1 15-87,87-52,52-39,39-74,74-41,41-46,46-80,80-79,79-86
15 86 2 15-39,39-101,101-46,46-80,80-79,79-86
56 29 0 56-58,58-75,75-54,54-6,6-71,71-69,69-29
56 29 1 56-0,0-8,8-76,76-3,3-39,39-52,52-94,94-18,18-31,31-29
56 29 2 56-57,57-1,1-0,0-55,55-8,8-7,7-4,4-5,5-38,38-39,39-65,65-88,88-89,89-102,102-30,30-29
76 96 0 76-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96
76 96 1 76-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98,98-97,97-96
76 96 2 76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-96
42 16 0 42-44,44-45,45-52,52-94,94-16
42 16 1 42-43,43-39,39-65,65-64,64-67,67-94,94-10,10-16
42 16 2 42-49,49-48,48-46,46-101,101-39,39-15,15-87,87-88,88-89,89-94,94-11,11-16
32 6 0 32-31,31-29,29-69,69-71,71-6
32 6 1 32-18,18-94,94-52,52-39,39-38,38-5,5-4,4-6
32 6 2 32-30,30-102,102-89,89-88,88-65,65-39,39-3,3-76,76-8,8-55,55-75,75-54,54-6
18 41 0 18-94,94-52,52-39,39-74,74-41
18 41 1 18-31,31-29,29-69,69-71,71-64,64-65,65-39,39-101,101-46,46-41
18 41 2 18-32,32-30,30-102,102-89,89-88,88-87,87-52,52-45,45-44,44-42,42-49,49-40,40-41
75 88 0 75-54,54-6,6-71,71-64,64-65,65-88
75 88 1 75-55,55-8,8-76,76-3,3-39,39-15,15-87,87-88
75 88 2 75-58,58-56,56-0,0-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-89,89-88
38 44 0 38-39,39-43,43-42,42-44
38 44 1 38-5,5-4,4-3,3-39,39-52,52-45,45-44
38 44 2 38-39,39-52,52-45,45-44
4 84 0 4-3,3-78,78-83,83-84
4 84 1 4-76,76-3,3-39,39-101,101-47,47-84
4 84 2 4-5,5-38,38-39,39-74,74-41,41-46,46-80,80-79,79-86,86-85,85-84
99 46 0 99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-46
99 46 1 99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46
99 46 2 99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-24,24-79,79-80,80-46
65 66 0 65-88,88-89,89-102,102-66
65 66 1 65-64,64-71,71-69,69-93,93-66
65 66 2 65-39,39-52,52-94,94-67,67-66
85 15 0 85-84,84-47,47-101,101-39,39-15
85 15 1 85-23,23-24,24-82,82-81,81-42,42-43,43-39,39-52,52-87,87-15
85 15 2 85-84,84-83,83-78,78-3,3-39,39-15
14 5 0 14-74,74-39,39-38,38-5
14 5 1 14-17,17-36,36-37,37-3,3-4,4-5
14 5 2 14-74,74-39,39-3,3-4,4-5
71 44 0 71-64,64-65,65-39,39-52,52-45,45-44
71 44 1 71-6,6-4,4-3,3-39,39-43,43-42,42-44
71 44 2 71-64,64-65,65-39,39-43,43-42,42-44
75 41 0 75-55,55-8,8-76,76-3,3-39,39-74,74-41
75 41 1 75-54,54-6,6-71,71-64,64-65,65-39,39-101,101-46,46-41
75 41 2 75-58,58-56,56-0,0-8,8-7,7-4,4-3,3-37,37-36,36-35,35-34,34-33,33-41
47 71 0 47-101,101-39,39-65,65-64,64-71
47 71 1 47-2,2-77,77-78,78-3,3-4,4-6,6-71
47 71 2 47-46,46-41,41-74,74-39,39-52,52-94,94-67,67-66,66-93,93-69,69-71
51 0 0 51-52,52-39,39-3,3-76,76-8,8-0
51 0 1 51-45,45-52,52-94,94-67,67-64,64-71,71-6,6-54,54-62,62-55,55-0
51 0 2 51-45,45-52,52-39,39-3,3-76,76-8,8-0
94 102 0 94-89,89-102
94 102 1 94-67,67-66,66-102
94 102 2 94-18,18-32,32-30,30-102
27 59 0 27-24,24-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-0,0-56,56-59
27 59 1 27-28,28-82,82-81,81-42,42-43,43-39,39-3,3-4,4-6,6-54,54-75,75-58,58-59
27 59 2 27-28,28-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-0,0-56,56-59
47 52 0 47-101,101-39,39-52
47 52 1 47-46,46-48,48-49,49-42,42-44,44-45,45-52
47 52 2 47-2,2-77,77-78,78-3,3-39,39-15,15-87,87-52
88 59 0 88-65,65-64,64-71,71-6,6-54,54-75,75-58,58-59
88 59 1 88-87,87-52,52-39,39-3,3-76,76-8,8-0,0-56,56-59
88 59 2 88-65,65-39,39-3,3-76,76-8,8-0,0-56,56-59
17 1 0 17-36,36-37,37-3,3-76,76-8,8-0,0-1
17 1 1 17-14,14-74,74-39,39-3,3-4,4-7,7-8,8-55,55-0,0-56,56-57,57-1
17 1 2 17-14,14-74,74-39,39-3,3-76,76-8,8-0,0-1
3 50 0 3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50
3 50 1 3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50
3 50 2 3-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50
23 47 0 23-85,85-84,84-47
23 47 1 23-24,24-79,79-80,80-46,46-47
23 47 2 23-26,26-73,73-21,21-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-101,101-47
64 36 0 64-65,65-39,39-74,74-14,14-17,17-36
64 36 1 64-71,71-6,6-4,4-3,3-37,37-36
64 36 2 64-67,67-94,94-52,52-39,39-101,101-46,46-41,41-33,33-34,34-35,35-36
84 47 0 84-47
84 47 1 84-83,83-78,78-77,77-2,2-47
84 47 2 84-85,85-86,86-79,79-80,80-46,46-47
50 75 0 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-75
50 75 1 50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-55,55-75
50 75 2 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-75
13 85 0 13-10,10-94,94-52,52-39,39-101,101-47,47-84,84-85
13 85 1 13-11,11-94,94-67,67-64,64-65,65-39,39-74,74-41,41-46,46-80,80-79,79-86,86-85
13 85 2 13-12,12-18,18-94,94-89,89-88,88-87,87-52,52-45,45-44,44-42,42-81,81-82,82-24,24-23,23-85
70 14 0 70-6,6-4,4-3,3-37,37-36,36-17,17-14
